Date,Open,High,Low,Close,Volume,"('Adj Close', 'IIIV')","('Close', 'IIIV')","('High', 'IIIV')","('Low', 'IIIV')","('Open', 'IIIV')","('Volume', 'IIIV')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,21.100000381469727,21.31999969482422,20.40999984741211,21.0,166500.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,20.71999931335449,21.020000457763672,20.25,20.34000015258789,161300.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,20.34000015258789,20.729999542236328,20.06999969482422,20.07999992370605,173000.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,19.850000381469727,20.559999465942383,19.780000686645508,20.280000686645508,168600.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,20.190000534057617,20.84000015258789,20.190000534057617,20.63999938964844,129800.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,20.299999237060547,20.479999542236328,19.959999084472656,19.989999771118164,103000.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,19.88999938964844,20.200000762939453,19.790000915527344,20.11000061035156,162500.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,19.959999084472656,20.32999992370605,19.649999618530277,20.299999237060547,163900.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,20.63999938964844,20.8700008392334,19.790000915527344,19.899999618530277,129400.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,19.700000762939453,19.770000457763672,19.450000762939453,19.61000061035156,145000.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,19.270000457763672,19.850000381469727,19.15999984741211,19.709999084472656,167100.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,19.56999969482422,19.84000015258789,19.190000534057617,19.5,91600.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,19.649999618530277,19.71999931335449,19.299999237060547,19.559999465942383,131300.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,19.799999237060547,20.149999618530277,19.709999084472656,19.790000915527344,120700.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,20.0,20.170000076293945,19.76000022888184,20.09000015258789,198900.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,20.40999984741211,20.40999984741211,19.399999618530277,19.520000457763672,168300.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,19.8700008392334,20.13999938964844,19.40999984741211,19.71999931335449,86900.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,19.84000015258789,19.959999084472656,19.5,19.57999992370605,100600.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,19.600000381469727,19.93000030517578,19.420000076293945,19.93000030517578,122200.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,19.75,19.75,18.899999618530277,18.96999931335449,222500.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,19.01000022888184,19.290000915527344,18.739999771118164,18.739999771118164,219900.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,18.959999084472656,19.559999465942383,18.90999984741211,19.489999771118164,166200.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,19.190000534057617,19.420000076293945,18.950000762939453,19.239999771118164,138200.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,18.989999771118164,18.989999771118164,18.46999931335449,18.46999931335449,109700.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,18.46999931335449,19.07999992370605,18.46999931335449,18.809999465942383,97900.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,18.84000015258789,18.90999984741211,18.34000015258789,18.520000457763672,117800.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,18.549999237060547,19.01000022888184,18.40999984741211,18.8700008392334,462000.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,18.8700008392334,19.100000381469727,17.540000915527344,18.57999992370605,317400.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,18.43000030517578,19.3799991607666,18.209999084472656,19.350000381469727,270000.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,18.65999984741211,19.600000381469727,18.520000457763672,19.21999931335449,282100.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,19.350000381469727,20.670000076293945,19.200000762939453,19.770000457763672,391700.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,20.3700008392334,21.100000381469727,20.07999992370605,20.88999938964844,418300.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,20.770000457763672,20.799999237060547,20.1299991607666,20.61000061035156,313800.0,,,,,,,,,,
