Date,Open,High,Low,Close,Volume,"('Adj Close', 'BUSE')","('Close', 'BUSE')","('High', 'BUSE')","('Low', 'BUSE')","('Open', 'BUSE')","('Volume', 'BUSE')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,24.600000381469727,25.229999542236328,23.950000762939453,24.8799991607666,122000.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,24.799999237060547,24.809999465942383,23.86000061035156,23.899999618530277,263700.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,24.040000915527344,24.5,23.959999084472656,24.149999618530277,189500.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,24.01000022888184,24.5,23.86000061035156,24.399999618530277,213200.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,24.479999542236328,24.71999931335449,24.25,24.489999771118164,283600.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,24.149999618530277,24.299999237060547,23.71999931335449,24.100000381469727,132100.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,23.93000030517578,24.15999984741211,23.76000022888184,24.059999465942383,108100.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,23.81999969482422,24.280000686645508,23.399999618530277,23.799999237060547,108900.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,24.06999969482422,24.26000022888184,23.31999969482422,23.68000030517578,97700.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,23.299999237060547,23.440000534057617,23.06999969482422,23.190000534057617,174400.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,22.959999084472656,23.420000076293945,22.959999084472656,23.25,114500.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,23.049999237060547,23.18000030517578,22.88999938964844,23.06999969482422,133200.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,23.209999084472656,23.63999938964844,22.899999618530277,23.63999938964844,171200.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,23.799999237060547,24.280000686645508,23.799999237060547,24.21999931335449,156600.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,24.520000457763672,24.520000457763672,23.84000015258789,23.86000061035156,139900.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,24.26000022888184,24.770000457763672,23.309999465942383,24.34000015258789,187200.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,24.780000686645508,24.790000915527344,24.030000686645508,24.459999084472656,253900.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,24.56999969482422,24.84000015258789,24.350000381469727,24.459999084472656,232400.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,24.38999938964844,24.96999931335449,24.270000457763672,24.93000030517578,358000.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,24.8700008392334,25.06999969482422,24.68000030517578,24.88999938964844,128300.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,24.5,24.63999938964844,23.540000915527344,23.540000915527344,168100.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,23.6200008392334,23.850000381469727,22.6299991607666,23.3700008392334,175900.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,22.88999938964844,23.5,22.84000015258789,23.280000686645508,197200.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,22.989999771118164,23.1299991607666,22.6299991607666,22.93000030517578,194800.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,22.88999938964844,23.1299991607666,22.59000015258789,22.76000022888184,142700.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,22.68000030517578,22.979999542236328,22.239999771118164,22.71999931335449,117400.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,22.61000061035156,22.959999084472656,22.549999237060547,22.899999618530277,189800.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,22.93000030517578,23.399999618530277,22.729999542236328,23.36000061035156,137100.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,23.270000457763672,24.049999237060547,23.26000022888184,23.770000457763672,203400.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,22.8700008392334,23.059999465942383,22.149999618530277,22.40999984741211,180400.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,22.649999618530277,22.82999992370605,22.38999938964844,22.729999542236328,164800.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,22.88999938964844,23.600000381469727,22.76000022888184,23.549999237060547,171900.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,23.34000015258789,23.520000457763672,23.0,23.209999084472656,108000.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,23.0,23.350000381469727,22.90999984741211,23.209999084472656,178800.0,,,,,,,,,,
