Date,Open,High,Low,Close,Volume,"('Adj Close', 'PRAA')","('Close', 'PRAA')","('High', 'PRAA')","('Low', 'PRAA')","('Open', 'PRAA')","('Volume', 'PRAA')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,25.65999984741211,26.31999969482422,25.399999618530277,25.690000534057617,267500.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,24.770000457763672,25.1200008392334,23.600000381469727,23.729999542236328,276300.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,23.81999969482422,24.93000030517578,23.530000686645508,24.190000534057617,282400.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,23.8799991607666,25.030000686645508,23.8799991607666,24.34000015258789,154200.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,24.15999984741211,24.5,23.959999084472656,24.020000457763672,227600.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,23.520000457763672,24.34000015258789,23.100000381469727,23.950000762939453,233500.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,23.76000022888184,24.18000030517578,23.38999938964844,23.8700008392334,138500.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,23.56999969482422,23.61000061035156,22.979999542236328,23.46999931335449,229800.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,23.790000915527344,23.959999084472656,22.71999931335449,22.899999618530277,174000.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,22.34000015258789,22.459999084472656,21.790000915527344,22.25,248400.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,21.790000915527344,22.559999465942383,21.790000915527344,22.170000076293945,161700.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,22.420000076293945,22.56999969482422,22.030000686645508,22.450000762939453,175400.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,22.6200008392334,23.32999992370605,22.290000915527344,23.06999969482422,240400.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,23.520000457763672,25.61000061035156,23.520000457763672,25.239999771118164,334300.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,25.5,25.5,24.8799991607666,24.920000076293945,224900.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,25.450000762939453,25.61000061035156,24.61000061035156,24.770000457763672,157700.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,25.280000686645508,25.290000915527344,23.81999969482422,24.46999931335449,235800.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,24.780000686645508,24.8700008392334,23.850000381469727,24.100000381469727,174600.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,24.25,24.520000457763672,23.979999542236328,24.190000534057617,142600.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,23.850000381469727,24.309999465942383,23.459999084472656,23.51000022888184,133700.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,23.290000915527344,23.940000534057617,22.670000076293945,22.770000457763672,294600.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,22.950000762939453,23.459999084472656,22.5,23.3799991607666,183100.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,22.84000015258789,23.5,22.6299991607666,23.3700008392334,166900.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,22.979999542236328,23.15999984741211,22.36000061035156,22.950000762939453,177300.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,22.86000061035156,23.3700008392334,22.440000534057617,23.049999237060547,196700.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,23.1200008392334,23.1200008392334,22.239999771118164,22.75,338300.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,22.8700008392334,23.670000076293945,22.63999938964844,23.649999618530277,224900.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,23.8799991607666,24.190000534057617,23.43000030517578,23.989999771118164,164200.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,23.989999771118164,24.920000076293945,23.989999771118164,24.71999931335449,189300.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,22.90999984741211,23.56999969482422,22.549999237060547,22.899999618530277,256000.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,23.36000061035156,23.5,22.65999984741211,23.030000686645508,318000.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,23.38999938964844,24.520000457763672,23.01000022888184,24.51000022888184,277600.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,29.770000457763672,31.43000030517578,27.170000076293945,28.0,912100.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,27.950000762939453,27.950000762939453,26.01000022888184,26.100000381469727,398400.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,25.780000686645508,26.309999465942383,25.450000762939453,26.229999542236328,296900.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,26.030000686645508,26.600000381469727,25.15999984741211,25.34000015258789,333700.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,25.36000061035156,26.32999992370605,24.8799991607666,26.280000686645508,186700.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,26.21999931335449,26.5,25.459999084472656,26.0,295800.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,26.190000534057617,26.280000686645508,25.06999969482422,25.309999465942383,200700.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,24.959999084472656,25.600000381469727,24.93000030517578,25.40999984741211,302600.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,26.09000015258789,26.63999938964844,25.32999992370605,25.559999465942383,446100.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,25.549999237060547,26.5,24.82999992370605,25.93000030517578,250100.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,26.07999992370605,26.229999542236328,24.82999992370605,24.82999992370605,157800.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,24.40999984741211,25.18000030517578,24.40999984741211,24.540000915527344,129500.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,24.700000762939453,24.8799991607666,24.25,24.690000534057617,146100.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,25.07999992370605,25.43000030517578,24.81999969482422,25.309999465942383,148500.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,25.709999084472656,26.46999931335449,25.420000076293945,25.799999237060547,155400.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,25.59000015258789,25.82999992370605,24.8799991607666,25.13999938964844,103700.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,25.01000022888184,25.01000022888184,24.31999969482422,24.5,128900.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,24.40999984741211,24.82999992370605,23.65999984741211,23.76000022888184,178900.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,23.5,23.559999465942383,22.399999618530277,22.790000915527344,238400.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,22.6299991607666,23.3799991607666,22.420000076293945,22.84000015258789,476600.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,22.739999771118164,23.3799991607666,22.3700008392334,22.96999931335449,339600.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,22.799999237060547,23.790000915527344,22.799999237060547,23.450000762939453,169800.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,23.57999992370605,25.18000030517578,23.51000022888184,24.84000015258789,232100.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,24.88999938964844,25.46999931335449,24.76000022888184,25.13999938964844,208900.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,25.239999771118164,26.239999771118164,24.90999984741211,25.26000022888184,150600.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,25.5,25.729999542236328,25.15999984741211,25.32999992370605,160500.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,25.479999542236328,25.59000015258789,25.11000061035156,25.25,153100.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,25.61000061035156,26.11000061035156,25.420000076293945,26.040000915527344,127300.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,25.989999771118164,26.36000061035156,25.8700008392334,26.07999992370605,235700.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,26.13999938964844,26.13999938964844,25.200000762939453,25.799999237060547,193600.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,25.25,25.6299991607666,25.07999992370605,25.59000015258789,172000.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,25.299999237060547,25.770000457763672,25.15999984741211,25.68000030517578,156500.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,26.170000076293945,26.239999771118164,25.149999618530277,25.32999992370605,131000.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,25.07999992370605,25.479999542236328,24.700000762939453,25.290000915527344,97400.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,25.6200008392334,25.96999931335449,25.299999237060547,25.809999465942383,153900.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,25.979999542236328,26.06999969482422,25.729999542236328,26.01000022888184,136200.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,25.0,25.6200008392334,24.799999237060547,25.040000915527344,189200.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,25.21999931335449,25.670000076293945,24.559999465942383,25.420000076293945,128100.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,25.1299991607666,25.229999542236328,23.71999931335449,24.38999938964844,135100.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,24.31999969482422,24.59000015258789,22.8799991607666,23.020000457763672,143200.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,22.670000076293945,23.020000457763672,22.239999771118164,22.309999465942383,171100.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,22.420000076293945,24.34000015258789,22.299999237060547,24.040000915527344,281100.0,,,,,,,,,,
