Date,Open,High,Low,Close,Volume,"('Adj Close', 'MATW')","('Close', 'MATW')","('High', 'MATW')","('Low', 'MATW')","('Open', 'MATW')","('Volume', 'MATW')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,36.380001068115234,37.18000030517578,36.04999923706055,36.7599983215332,154400.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,36.66999816894531,36.66999816894531,35.29999923706055,35.36000061035156,221900.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,35.540000915527344,35.650001525878906,34.900001525878906,35.0,122200.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,34.650001525878906,35.45000076293945,34.650001525878906,35.040000915527344,208600.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,34.790000915527344,35.38999938964844,34.369998931884766,35.279998779296875,150000.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,34.900001525878906,34.970001220703125,34.4900016784668,34.86000061035156,91000.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,34.650001525878906,35.09000015258789,34.349998474121094,35.09000015258789,114200.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,34.939998626708984,35.130001068115234,34.34000015258789,34.7400016784668,154300.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,35.220001220703125,35.70000076293945,34.619998931884766,34.70000076293945,81400.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,34.31999969482422,34.66999816894531,33.75,33.810001373291016,155900.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,33.22999954223633,33.79999923706055,32.9900016784668,33.02000045776367,142700.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,33.2599983215332,33.54999923706055,33.13999938964844,33.31999969482422,146600.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,33.58000183105469,33.58000183105469,32.79999923706055,33.33000183105469,118800.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,33.36000061035156,34.209999084472656,33.36000061035156,34.029998779296875,130000.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,34.40999984741211,34.459999084472656,33.939998626708984,34.02000045776367,112400.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,34.41999816894531,34.47999954223633,33.72999954223633,33.81999969482422,102000.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,34.349998474121094,34.81999969482422,34.0,34.72999954223633,142500.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,35.0099983215332,35.189998626708984,34.2599983215332,34.33000183105469,93900.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,34.279998779296875,34.529998779296875,33.88999938964844,34.439998626708984,73400.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,34.16999816894531,34.40999984741211,33.970001220703125,34.22999954223633,72900.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,34.189998626708984,34.189998626708984,32.88999938964844,32.900001525878906,134400.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,33.13999938964844,33.849998474121094,32.75,33.43000030517578,190700.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,32.099998474121094,32.79999923706055,30.239999771118164,30.690000534057617,394100.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,30.26000022888184,30.299999237060547,28.25,28.299999237060547,318500.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,28.1200008392334,29.479999542236328,28.1200008392334,29.059999465942383,274400.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,29.059999465942383,29.479999542236328,27.950000762939453,28.030000686645508,368100.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,28.1299991607666,29.020000457763672,28.059999465942383,28.780000686645508,168400.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,29.06999969482422,29.43000030517578,28.43000030517578,29.290000915527344,362500.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,29.46999931335449,30.13999938964844,29.26000022888184,29.850000381469727,161700.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,28.950000762939453,28.959999084472656,27.3700008392334,27.540000915527344,213600.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,28.01000022888184,28.34000015258789,27.56999969482422,27.63999938964844,201400.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,27.850000381469727,28.799999237060547,27.76000022888184,28.76000022888184,163800.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,28.729999542236328,28.729999542236328,28.280000686645508,28.32999992370605,135100.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,27.8799991607666,28.479999542236328,27.6200008392334,27.799999237060547,155300.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,27.84000015258789,28.520000457763672,27.809999465942383,28.479999542236328,116700.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,28.38999938964844,28.71999931335449,27.850000381469727,28.26000022888184,159700.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,28.209999084472656,29.1299991607666,28.09000015258789,28.670000076293945,129800.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,28.670000076293945,28.88999938964844,28.09000015258789,28.34000015258789,78700.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,28.46999931335449,29.299999237060547,28.43000030517578,29.13999938964844,166200.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,28.780000686645508,29.25,28.530000686645508,28.75,94100.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,29.200000762939453,29.479999542236328,28.76000022888184,28.940000534057617,190700.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,28.82999992370605,29.0,28.350000381469727,28.549999237060547,156900.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,28.549999237060547,29.049999237060547,28.09000015258789,28.799999237060547,141900.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,28.71999931335449,29.530000686645508,28.71999931335449,29.290000915527344,128100.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,29.670000076293945,29.729999542236328,29.190000534057617,29.6299991607666,121000.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,29.940000534057617,30.280000686645508,29.709999084472656,29.899999618530277,90000.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,30.229999542236328,30.46999931335449,29.6299991607666,29.6299991607666,117300.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,29.440000534057617,29.93000030517578,29.440000534057617,29.770000457763672,85800.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,29.700000762939453,29.809999465942383,29.149999618530277,29.350000381469727,85700.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,29.239999771118164,29.809999465942383,28.88999938964844,28.93000030517578,84000.0,,,,,,,,,,
