Date,Open,High,Low,Close,Volume,"('Adj Close', 'DBX')","('Close', 'DBX')","('High', 'DBX')","('Low', 'DBX')","('Open', 'DBX')","('Volume', 'DBX')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,29.209999084472656,29.309999465942383,28.68000030517578,28.799999237060547,2175000.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,28.46999931335449,29.059999465942383,28.3700008392334,29.01000022888184,3188400.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,28.950000762939453,29.21999931335449,28.520000457763672,28.600000381469727,3104200.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,28.6299991607666,29.3700008392334,28.6299991607666,29.15999984741211,2755400.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,29.200000762939453,29.84000015258789,29.1299991607666,29.82999992370605,2107500.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,29.530000686645508,29.809999465942383,29.36000061035156,29.670000076293945,3025900.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,29.059999465942383,30.26499938964844,29.059999465942383,30.209999084472656,1820100.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,30.21999931335449,31.07999992370605,30.065000534057617,31.059999465942383,4350000.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,31.270000457763672,31.65999984741211,31.049999237060547,31.56999969482422,3412300.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,31.15999984741211,31.690000534057617,30.979999542236328,31.32999992370605,3316900.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,31.1200008392334,31.420000076293945,30.81999969482422,31.030000686645508,3385500.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,31.149999618530277,31.76000022888184,31.149999618530277,31.63999938964844,2266800.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,31.86000061035156,32.18000030517578,31.71999931335449,32.16999816894531,2552500.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,32.45000076293945,32.880001068115234,32.25,32.720001220703125,5445800.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,32.65999984741211,32.83000183105469,32.165000915527344,32.31999969482422,2572300.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,32.5,32.79499816894531,32.29999923706055,32.400001525878906,2322200.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,32.63999938964844,32.95000076293945,32.25,32.380001068115234,2435100.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,32.27000045776367,32.430999755859375,32.01499938964844,32.099998474121094,1667200.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,32.150001525878906,32.529998779296875,32.0,32.45000076293945,2102300.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,32.5099983215332,32.65999984741211,32.349998474121094,32.540000915527344,2683500.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,32.349998474121094,32.35499954223633,31.520000457763672,31.68000030517578,2807700.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,31.86000061035156,32.404998779296875,31.825000762939453,32.27000045776367,2855900.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,32.119998931884766,32.834999084472656,32.119998931884766,32.470001220703125,2614800.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,32.5,32.643001556396484,32.189998626708984,32.4900016784668,1561700.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,32.7599983215332,33.27000045776367,32.29999923706055,32.70000076293945,2930300.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,32.90999984741211,33.29499816894531,32.66999816894531,32.88999938964844,3188200.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,33.099998474121094,33.279998779296875,32.77000045776367,32.779998779296875,2577900.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,32.90999984741211,33.43000030517578,32.90999984741211,33.15999984741211,3497600.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,33.150001525878906,33.27000045776367,32.41999816894531,32.439998626708984,2607600.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,31.68000030517578,32.47999954223633,31.26000022888184,32.02000045776367,3899700.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,32.38999938964844,33.25,32.09000015258789,32.40999984741211,2987400.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,32.400001525878906,32.689998626708984,32.36000061035156,32.540000915527344,4988800.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,27.979999542236328,27.979999542236328,24.625,25.07999992370605,21084000.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,24.8799991607666,25.13500022888184,23.88999938964844,24.229999542236328,11224100.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,23.790000915527344,24.46500015258789,23.709999084472656,23.86000061035156,6417800.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,24.280000686645508,24.459999084472656,23.229999542236328,23.26000022888184,7374400.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,23.489999771118164,24.09499931335449,23.420000076293945,24.0,4455700.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,24.0,24.1299991607666,23.479999542236328,23.5,6080000.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,23.57999992370605,24.13500022888184,23.559999465942383,23.979999542236328,5216900.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,23.86000061035156,24.3799991607666,23.791000366210938,23.850000381469727,4124900.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,24.01000022888184,24.145000457763672,23.559999465942383,23.950000762939453,7716500.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,24.020000457763672,24.25,23.76499938964844,24.13999938964844,4341100.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,24.290000915527344,24.6200008392334,24.059999465942383,24.100000381469727,4497500.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,23.90999984741211,24.190000534057617,23.68000030517578,23.899999618530277,4641100.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,24.229999542236328,24.309999465942383,23.625,23.799999237060547,4844900.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,23.950000762939453,24.20499992370605,23.51499938964844,24.149999618530277,4545100.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,24.18000030517578,24.68000030517578,24.020000457763672,24.020000457763672,3771900.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,23.90999984741211,23.959999084472656,23.450000762939453,23.5,5900300.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,23.61000061035156,24.06999969482422,23.4950008392334,23.84000015258789,4341600.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,23.90999984741211,24.09000015258789,23.799999237060547,24.030000686645508,3658800.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,23.979999542236328,24.26000022888184,23.82999992370605,24.200000762939453,4492200.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,23.972000122070312,24.165000915527344,23.815000534057617,23.81999969482422,9909100.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,24.065000534057617,24.23500061035156,23.790000915527344,23.96999931335449,4248900.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,23.940000534057617,24.549999237060547,23.924999237060547,24.530000686645508,4675200.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,24.530000686645508,24.655000686645508,24.325000762939453,24.459999084472656,4510600.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,24.61000061035156,24.739999771118164,24.325000762939453,24.399999618530277,3646800.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,24.15999984741211,24.440000534057617,24.06999969482422,24.350000381469727,3805900.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,24.270000457763672,24.420000076293945,24.20800018310547,24.270000457763672,2861400.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,24.270000457763672,24.665000915527344,24.270000457763672,24.450000762939453,3046500.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,24.51000022888184,24.61000061035156,24.184999465942383,24.440000534057617,3753800.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,24.3700008392334,24.6299991607666,24.07999992370605,24.299999237060547,3309600.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,24.420000076293945,24.420000076293945,24.170000076293945,24.309999465942383,2504300.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,24.01000022888184,24.21999931335449,23.809999465942383,23.899999618530277,3010800.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,23.81999969482422,23.90999984741211,23.46999931335449,23.479999542236328,3118100.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,23.56999969482422,23.75,23.21500015258789,23.229999542236328,4014700.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,23.25,23.459999084472656,23.155000686645508,23.270000457763672,2939500.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,23.270000457763672,23.540000915527344,23.26000022888184,23.280000686645508,2500000.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,23.270000457763672,23.3799991607666,23.049999237060547,23.31999969482422,3396000.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,23.0,23.38999938964844,22.96999931335449,23.36000061035156,2681600.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,23.540000915527344,23.63999938964844,23.315000534057617,23.489999771118164,2502100.0,,,,,,,,,,
