Date,Open,High,Low,Close,Volume,"('Adj Close', 'ALGM')","('Close', 'ALGM')","('High', 'ALGM')","('Low', 'ALGM')","('Open', 'ALGM')","('Volume', 'ALGM')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,29.899999618530277,30.1299991607666,29.149999618530277,29.4950008392334,1284500.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,28.850000381469727,29.225000381469727,28.36000061035156,29.01000022888184,1648800.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,27.75,27.76499938964844,25.86000061035156,27.165000915527344,3017500.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,27.200000762939453,27.559999465942383,26.5,26.80500030517578,1804700.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,26.920000076293945,27.6200008392334,26.71999931335449,27.290000915527344,1083200.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,26.780000686645508,27.46999931335449,26.68000030517578,27.09000015258789,1339600.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,27.100000381469727,27.11000061035156,26.309999465942383,26.979999542236328,1647400.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,27.100000381469727,27.299999237060547,26.520000457763672,26.88999938964844,810300.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,27.0,27.15999984741211,26.190000534057617,26.21999931335449,1234700.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,25.989999771118164,26.30500030517578,25.34000015258789,25.96999931335449,1090100.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,25.5,25.63999938964844,25.0,25.559999465942383,1213300.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,26.209999084472656,26.684999465942383,25.850000381469727,26.65999984741211,1739100.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,27.030000686645508,28.100000381469727,26.799999237060547,28.06999969482422,2036200.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,28.459999084472656,28.790000915527344,27.850000381469727,28.190000534057617,1494600.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,28.51000022888184,28.979999542236328,28.280000686645508,28.68000030517578,1534700.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,28.809999465942383,28.8799991607666,28.31999969482422,28.549999237060547,1995800.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,29.0,29.099000930786133,27.1299991607666,27.559999465942383,2066100.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,27.21999931335449,27.899999618530277,26.665000915527344,26.76000022888184,1795200.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,27.01000022888184,27.38999938964844,26.3700008392334,27.3799991607666,1228400.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,27.200000762939453,27.350000381469727,26.43000030517578,26.559999465942383,1319900.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,26.11000061035156,26.88999938964844,25.850000381469727,25.940000534057617,2097100.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,25.8799991607666,29.31999969482422,25.81999969482422,29.13999938964844,7211400.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,29.420000076293945,29.5,28.459999084472656,28.65999984741211,3504800.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,28.8799991607666,29.770000457763672,28.700000762939453,29.549999237060547,2973400.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,29.690000534057617,30.01000022888184,29.31999969482422,29.559999465942383,2378700.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,29.82999992370605,29.959999084472656,29.280000686645508,29.84000015258789,1398200.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,29.88999938964844,31.06999969482422,29.600000381469727,30.690000534057617,1342500.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,31.1200008392334,32.040000915527344,30.899999618530277,31.530000686645508,1319800.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,31.549999237060547,32.209999084472656,31.549999237060547,31.63999938964844,1511300.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,30.38999938964844,30.950000762939453,30.09000015258789,30.34000015258789,1862900.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,30.850000381469727,31.2810001373291,30.51000022888184,31.229999542236328,2460100.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,31.209999084472656,31.85300064086914,30.6299991607666,31.25,3481400.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,31.36000061035156,32.494998931884766,30.780000686645508,31.149999618530277,1795800.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,30.71999931335449,30.90999984741211,30.1200008392334,30.790000915527344,1437000.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,30.459999084472656,31.104999542236328,30.0049991607666,31.049999237060547,1471500.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,31.690000534057617,31.94499969482422,31.049999237060547,31.09000015258789,1307000.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,31.06999969482422,31.06999969482422,30.46999931335449,30.68000030517578,1036500.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,30.959999084472656,31.899999618530277,30.82999992370605,31.71999931335449,1280700.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,31.479999542236328,31.68000030517578,30.940000534057617,30.940000534057617,2718100.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,30.46999931335449,30.95499992370605,30.280000686645508,30.790000915527344,1386200.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,31.25,31.559999465942383,30.670000076293945,31.489999771118164,1608800.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,31.549999237060547,32.630001068115234,31.549999237060547,32.47999954223633,2134700.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,32.45000076293945,32.45000076293945,30.46999931335449,31.07999992370605,3290900.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,30.68000030517578,30.940000534057617,29.11000061035156,29.420000076293945,1571300.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,30.06999969482422,31.415000915527344,29.790000915527344,30.559999465942383,1590300.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,30.8700008392334,31.825000762939453,30.665000915527344,31.290000915527344,2254000.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,31.6200008392334,32.18000030517578,31.0,31.18000030517578,2018200.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,30.86000061035156,31.559999465942383,30.780000686645508,30.96999931335449,1404300.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,31.11000061035156,31.13999938964844,29.795000076293945,30.25,1658700.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,29.88999938964844,30.280000686645508,29.559999465942383,29.6200008392334,1193600.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,29.420000076293945,29.450000762939453,28.09000015258789,28.43000030517578,1607600.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,27.82999992370605,28.030000686645508,27.3799991607666,27.5,2838900.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,27.76000022888184,28.31999969482422,27.700000762939453,27.780000686645508,1372400.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,27.34000015258789,27.540000915527344,26.959999084472656,27.21999931335449,1289000.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,27.229999542236328,27.989999771118164,26.780000686645508,27.770000457763672,1049200.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,28.32999992370605,28.549999237060547,27.65999984741211,27.729999542236328,1392300.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,27.420000076293945,27.61000061035156,26.780000686645508,26.809999465942383,1040400.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,26.45499992370605,26.90999984741211,26.45499992370605,26.540000915527344,974700.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,26.75,26.790000915527344,26.20499992370605,26.26000022888184,1257000.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,26.450000762939453,26.979999542236328,26.25,26.799999237060547,1346300.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,26.8700008392334,27.21999931335449,26.864999771118164,26.959999084472656,1656900.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,27.31999969482422,27.63999938964844,26.739999771118164,26.850000381469727,1247200.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,26.40999984741211,26.40999984741211,25.68000030517578,25.68000030517578,1193300.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,25.690000534057617,26.09000015258789,25.450000762939453,25.739999771118164,1211300.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,26.020000457763672,26.65999984741211,25.86000061035156,26.149999618530277,1827600.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,25.979999542236328,26.440000534057617,25.979999542236328,26.36000061035156,1215700.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,26.549999237060547,27.040000915527344,26.46999931335449,26.649999618530277,809900.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,27.149999618530277,27.96999931335449,27.020000457763672,27.959999084472656,1902100.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,27.15999984741211,27.36000061035156,26.88999938964844,27.030000686645508,1061300.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,27.3799991607666,28.209999084472656,27.15999984741211,28.200000762939453,1213800.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,27.770000457763672,27.86000061035156,26.690000534057617,26.84000015258789,1228100.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,27.049999237060547,27.239999771118164,26.229999542236328,26.26000022888184,839300.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,26.51000022888184,27.26000022888184,26.200000762939453,27.0,1308800.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,27.020000457763672,27.584999084472656,27.01000022888184,27.18000030517578,1187100.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,26.940000534057617,26.940000534057617,26.072999954223636,26.40999984741211,1531800.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,26.25,26.61000061035156,25.920000076293945,26.09000015258789,1716400.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,26.239999771118164,26.334999084472656,25.540000915527344,26.209999084472656,2487700.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,26.1299991607666,26.799999237060547,26.1299991607666,26.56999969482422,1215100.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,27.90999984741211,28.809999465942383,27.80500030517578,28.770000457763672,2145800.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,28.57999992370605,29.299999237060547,28.309999465942383,29.1299991607666,1162900.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,29.049999237060547,30.32999992370605,28.979999542236328,30.100000381469727,1250700.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,30.11000061035156,30.530000686645508,30.030000686645508,30.25,1415300.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,29.88999938964844,30.5,29.670000076293945,29.690000534057617,1849000.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,29.07999992370605,29.790000915527344,28.309999465942383,28.809999465942383,1210400.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,29.479999542236328,29.674999237060547,28.63500022888184,29.600000381469727,1201100.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,30.450000762939453,30.649999618530277,29.71999931335449,29.96999931335449,702900.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,30.18000030517578,30.32999992370605,29.770000457763672,30.09000015258789,701600.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,30.200000762939453,30.725000381469727,30.200000762939453,30.290000915527344,849400.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,29.84000015258789,30.100000381469727,29.100000381469727,29.36000061035156,1097400.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,25.0,28.059999465942383,23.63999938964844,27.670000076293945,7510500.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,27.549999237060547,27.81999969482422,26.40999984741211,26.76000022888184,2747000.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,27.11000061035156,27.979999542236328,26.739999771118164,27.270000457763672,1679000.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,27.530000686645508,28.59000015258789,27.44300079345703,28.540000915527344,1246700.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,29.0,29.920000076293945,28.895000457763672,29.899999618530277,1589500.0,,,,,,,,,,
2024-05-15 20:00:00-04:00,29.899999618530277,30.479999542236328,29.649999618530277,29.75,1361900.0,,,,,,,,,,
2024-05-16 20:00:00-04:00,29.895000457763672,29.895000457763672,29.104999542236328,29.649999618530277,1001100.0,,,,,,,,,,
2024-05-19 20:00:00-04:00,29.649999618530277,30.424999237060547,29.475000381469727,30.049999237060547,1312600.0,,,,,,,,,,
2024-05-20 20:00:00-04:00,29.61000061035156,29.65999984741211,28.559999465942383,28.770000457763672,1194300.0,,,,,,,,,,
2024-05-21 20:00:00-04:00,29.020000457763672,30.670000076293945,28.979999542236328,30.239999771118164,1397700.0,,,,,,,,,,
2024-05-22 20:00:00-04:00,30.799999237060547,31.0,29.84499931335449,30.09000015258789,1542900.0,,,,,,,,,,
2024-05-23 20:00:00-04:00,30.46999931335449,30.895000457763672,30.270000457763672,30.61000061035156,577400.0,,,,,,,,,,
2024-05-27 20:00:00-04:00,31.0,31.81999969482422,30.6299991607666,30.790000915527344,1074500.0,,,,,,,,,,
2024-05-28 20:00:00-04:00,30.13999938964844,30.399999618530277,29.48500061035156,29.86000061035156,864500.0,,,,,,,,,,
2024-05-29 20:00:00-04:00,29.90999984741211,30.3799991607666,29.68000030517578,29.770000457763672,664500.0,,,,,,,,,,
2024-05-30 20:00:00-04:00,29.790000915527344,30.26000022888184,28.863000869750977,30.13999938964844,1452300.0,,,,,,,,,,
2024-06-02 20:00:00-04:00,29.90999984741211,30.11000061035156,28.71500015258789,29.270000457763672,1349700.0,,,,,,,,,,
2024-06-03 20:00:00-04:00,29.229999542236328,29.26000022888184,28.65999984741211,28.96999931335449,1116800.0,,,,,,,,,,
2024-06-04 20:00:00-04:00,29.530000686645508,29.6299991607666,29.13999938964844,29.520000457763672,716500.0,,,,,,,,,,
2024-06-05 20:00:00-04:00,29.51000022888184,29.549999237060547,29.06999969482422,29.450000762939453,582100.0,,,,,,,,,,
2024-06-06 20:00:00-04:00,29.149999618530277,29.51000022888184,28.90999984741211,29.38999938964844,989100.0,,,,,,,,,,
2024-06-09 20:00:00-04:00,28.950000762939453,30.25,28.84499931335449,30.040000915527344,717600.0,,,,,,,,,,
2024-06-10 20:00:00-04:00,29.299999237060547,29.679000854492188,28.40999984741211,28.989999771118164,2745400.0,,,,,,,,,,
2024-06-11 20:00:00-04:00,29.450000762939453,30.3700008392334,29.38999938964844,29.59000015258789,1812800.0,,,,,,,,,,
2024-06-12 20:00:00-04:00,29.46999931335449,29.76000022888184,28.770000457763672,29.1200008392334,1137800.0,,,,,,,,,,
2024-06-13 20:00:00-04:00,28.57999992370605,28.90999984741211,27.88999938964844,28.020000457763672,1665500.0,,,,,,,,,,
2024-06-16 20:00:00-04:00,28.020000457763672,28.290000915527344,27.57999992370605,28.209999084472656,1104200.0,,,,,,,,,,
2024-06-17 20:00:00-04:00,28.34000015258789,28.530000686645508,28.11000061035156,28.270000457763672,1350100.0,,,,,,,,,,
2024-06-19 20:00:00-04:00,28.1200008392334,29.020000457763672,27.809999465942383,27.8799991607666,1907600.0,,,,,,,,,,
2024-06-20 20:00:00-04:00,27.780000686645508,28.1200008392334,27.40999984741211,27.670000076293945,2443200.0,,,,,,,,,,
2024-06-23 20:00:00-04:00,27.530000686645508,28.07999992370605,27.239999771118164,27.25,1112500.0,,,,,,,,,,
2024-06-24 20:00:00-04:00,27.26000022888184,27.934999465942383,26.915000915527344,27.809999465942383,1204600.0,,,,,,,,,,
2024-06-25 20:00:00-04:00,27.68000030517578,28.799999237060547,27.600000381469727,28.459999084472656,1587700.0,,,,,,,,,,
2024-06-26 20:00:00-04:00,28.450000762939453,28.450000762939453,27.920000076293945,28.190000534057617,859000.0,,,,,,,,,,
2024-06-27 20:00:00-04:00,28.450000762939453,28.82999992370605,28.059999465942383,28.239999771118164,3623000.0,,,,,,,,,,
2024-06-30 20:00:00-04:00,28.25,28.299999237060547,27.6299991607666,27.93000030517578,843100.0,,,,,,,,,,
2024-07-01 20:00:00-04:00,27.979999542236328,29.57999992370605,27.96500015258789,29.530000686645508,1245000.0,,,,,,,,,,
2024-07-02 20:00:00-04:00,29.950000762939453,30.90900039672852,29.625,30.6200008392334,1271500.0,,,,,,,,,,
