Date,Open,High,Low,Close,Volume,"('Adj Close', 'EGBN')","('Close', 'EGBN')","('High', 'EGBN')","('Low', 'EGBN')","('Open', 'EGBN')","('Volume', 'EGBN')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,29.809999465942383,30.600000381469727,29.6299991607666,29.850000381469727,370000.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,29.57999992370605,29.57999992370605,28.25,28.32999992370605,248400.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,28.399999618530277,29.71999931335449,28.040000915527344,29.270000457763672,202300.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,29.190000534057617,30.049999237060547,29.100000381469727,29.25,263600.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,29.1200008392334,29.709999084472656,28.8799991607666,29.56999969482422,168700.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,29.200000762939453,29.299999237060547,28.780000686645508,28.979999542236328,245800.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,28.649999618530277,28.690000534057617,28.020000457763672,28.1200008392334,215200.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,28.020000457763672,28.020000457763672,26.950000762939453,27.71999931335449,224600.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,27.84000015258789,28.209999084472656,26.81999969482422,27.26000022888184,146000.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,26.700000762939453,27.26000022888184,26.520000457763672,26.799999237060547,133400.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,26.5,27.030000686645508,26.15999984741211,26.520000457763672,141400.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,26.75,26.90999984741211,26.209999084472656,26.739999771118164,269000.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,26.8799991607666,27.32999992370605,26.40999984741211,27.290000915527344,221200.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,27.450000762939453,27.93000030517578,27.440000534057617,27.899999618530277,256100.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,28.15999984741211,28.38999938964844,27.209999084472656,27.420000076293945,122800.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,27.940000534057617,28.32999992370605,27.559999465942383,27.86000061035156,231900.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,28.040000915527344,28.3700008392334,26.51000022888184,27.09000015258789,292500.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,27.559999465942383,28.25,27.280000686645508,27.31999969482422,214000.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,27.31999969482422,27.3700008392334,26.65999984741211,27.290000915527344,204200.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,27.149999618530277,27.71999931335449,27.01000022888184,27.63999938964844,161900.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,26.8799991607666,27.11000061035156,24.739999771118164,24.790000915527344,700200.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,25.01000022888184,25.149999618530277,22.799999237060547,24.15999984741211,525600.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,23.270000457763672,24.86000061035156,23.26000022888184,24.38999938964844,244000.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,24.01000022888184,24.030000686645508,23.280000686645508,23.65999984741211,149400.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,23.700000762939453,24.059999465942383,23.34000015258789,23.51000022888184,223400.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,23.61000061035156,23.61000061035156,22.31999969482422,22.799999237060547,321400.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,22.770000457763672,23.1299991607666,22.540000915527344,22.920000076293945,190100.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,22.93000030517578,23.530000686645508,22.15999984741211,23.46999931335449,230300.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,23.450000762939453,24.71999931335449,23.40999984741211,24.26000022888184,207400.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,23.149999618530277,23.36000061035156,22.479999542236328,23.09000015258789,388200.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,23.540000915527344,23.93000030517578,22.96999931335449,23.59000015258789,232400.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,23.700000762939453,25.049999237060547,23.700000762939453,24.790000915527344,219700.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,24.420000076293945,24.600000381469727,24.190000534057617,24.450000762939453,209500.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,23.989999771118164,24.459999084472656,23.989999771118164,24.07999992370605,170600.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,23.979999542236328,24.200000762939453,23.549999237060547,23.770000457763672,197400.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,23.8799991607666,23.899999618530277,23.149999618530277,23.59000015258789,283600.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,23.3799991607666,23.82999992370605,23.13999938964844,23.670000076293945,221800.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,23.450000762939453,23.71999931335449,23.049999237060547,23.1200008392334,167900.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,23.36000061035156,23.709999084472656,22.8700008392334,23.21999931335449,140100.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,22.989999771118164,23.530000686645508,22.84000015258789,23.07999992370605,171400.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,23.780000686645508,24.270000457763672,23.600000381469727,23.81999969482422,194000.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,23.649999618530277,23.82999992370605,22.959999084472656,23.61000061035156,161800.0,,,,,,,,,,
