Date,Open,High,Low,Close,Volume,"('Adj Close', 'VSH')","('Close', 'VSH')","('High', 'VSH')","('Low', 'VSH')","('Open', 'VSH')","('Volume', 'VSH')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,23.739999771118164,23.920000076293945,23.459999084472656,23.51000022888184,1181300.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,23.21999931335449,23.270000457763672,22.959999084472656,23.09000015258789,1161500.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,22.88999938964844,22.979999542236328,22.56999969482422,22.670000076293945,877600.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,22.5,22.75,22.440000534057617,22.479999542236328,858100.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,22.489999771118164,22.940000534057617,22.479999542236328,22.8700008392334,712500.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,22.450000762939453,22.559999465942383,22.25,22.290000915527344,541500.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,22.25,22.399999618530277,22.020000457763672,22.38999938964844,761500.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,22.299999237060547,22.6200008392334,22.1299991607666,22.600000381469727,1001700.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,22.90999984741211,22.920000076293945,22.36000061035156,22.40999984741211,579400.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,22.25,22.38999938964844,22.06999969482422,22.290000915527344,843600.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,21.950000762939453,22.059999465942383,21.6299991607666,21.729999542236328,1137900.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,22.15999984741211,22.280000686645508,21.90999984741211,22.209999084472656,1133400.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,22.3799991607666,22.479999542236328,21.979999542236328,22.309999465942383,1281200.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,22.459999084472656,22.700000762939453,22.34000015258789,22.670000076293945,1269700.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,22.90999984741211,22.979999542236328,22.690000534057617,22.770000457763672,1029200.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,22.959999084472656,22.959999084472656,22.440000534057617,22.530000686645508,806500.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,22.82999992370605,22.82999992370605,22.209999084472656,22.239999771118164,823400.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,22.239999771118164,22.38999938964844,22.030000686645508,22.1299991607666,806200.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,22.049999237060547,22.3700008392334,21.770000457763672,22.32999992370605,727300.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,22.31999969482422,22.5,22.239999771118164,22.31999969482422,652200.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,22.100000381469727,22.68000030517578,21.71999931335449,21.729999542236328,1913000.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,21.809999465942383,22.0,21.540000915527344,21.989999771118164,1969700.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,21.63999938964844,22.13999938964844,21.559999465942383,21.920000076293945,1145400.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,21.780000686645508,21.84000015258789,21.36000061035156,21.649999618530277,1361100.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,21.63999938964844,21.809999465942383,21.51000022888184,21.57999992370605,1150800.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,21.100000381469727,21.6200008392334,21.01000022888184,21.190000534057617,1841000.0,,,,,,,,,,
