Date,Open,High,Low,Close,Volume,"('Adj Close', 'PLYM')","('Close', 'PLYM')","('High', 'PLYM')","('Low', 'PLYM')","('Open', 'PLYM')","('Volume', 'PLYM')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,23.920000076293945,24.36000061035156,23.920000076293945,24.190000534057617,418300.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,24.07999992370605,24.07999992370605,23.739999771118164,23.84000015258789,343100.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,24.06999969482422,24.399999618530277,23.565000534057617,23.6299991607666,203100.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,23.399999618530277,23.81999969482422,23.229999542236328,23.540000915527344,200700.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,23.399999618530277,23.88999938964844,23.399999618530277,23.86000061035156,191900.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,23.559999465942383,23.8799991607666,23.475000381469727,23.780000686645508,181600.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,23.709999084472656,23.90999984741211,23.149999618530277,23.530000686645508,883300.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,23.3799991607666,23.45499992370605,22.979999542236328,23.01000022888184,300700.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,23.299999237060547,23.299999237060547,22.770000457763672,22.96999931335449,172900.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,22.739999771118164,22.90999984741211,22.549999237060547,22.71999931335449,257300.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,22.3700008392334,22.57999992370605,22.209999084472656,22.46999931335449,196300.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,22.520000457763672,22.54700088500977,22.100000381469727,22.229999542236328,213700.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,22.38999938964844,22.71999931335449,22.15999984741211,22.690000534057617,222400.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,23.07999992370605,23.459999084472656,22.96999931335449,22.979999542236328,333500.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,23.21999931335449,23.239999771118164,22.975000381469727,23.15999984741211,256800.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,23.46999931335449,23.46999931335449,22.51499938964844,22.530000686645508,293200.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,22.920000076293945,23.309999465942383,22.540000915527344,22.8700008392334,297600.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,23.01000022888184,23.01000022888184,22.53499984741211,22.61000061035156,189400.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,22.56999969482422,22.739999771118164,22.489999771118164,22.739999771118164,188100.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,22.549999237060547,22.649999618530277,22.25,22.450000762939453,186200.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,22.549999237060547,22.729999542236328,22.020000457763672,22.13999938964844,229800.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,22.1200008392334,22.690000534057617,21.934999465942383,22.649999618530277,199800.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,22.270000457763672,22.350000381469727,21.809999465942383,22.18000030517578,179100.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,21.86000061035156,21.8799991607666,21.479999542236328,21.59000015258789,137100.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,21.51000022888184,21.8799991607666,21.51000022888184,21.729999542236328,137900.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,21.729999542236328,21.729999542236328,21.31999969482422,21.31999969482422,135600.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,21.26000022888184,22.1200008392334,21.26000022888184,22.11000061035156,346600.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,22.200000762939453,22.34000015258789,22.020000457763672,22.270000457763672,216300.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,22.350000381469727,22.47900009155273,22.23699951171875,22.350000381469727,173500.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,21.63999938964844,21.790000915527344,21.38999938964844,21.739999771118164,232100.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,21.979999542236328,21.979999542236328,21.614999771118164,21.93000030517578,212900.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,22.1299991607666,22.51000022888184,22.1200008392334,22.5,279700.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,22.40999984741211,22.600000381469727,22.11000061035156,22.309999465942383,258600.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,22.100000381469727,22.3700008392334,22.06999969482422,22.100000381469727,168500.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,22.1200008392334,22.15999984741211,21.809999465942383,21.940000534057617,196100.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,21.899999618530277,21.920000076293945,21.5,21.90999984741211,349700.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,21.84000015258789,21.84000015258789,21.459999084472656,21.799999237060547,234200.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,21.700000762939453,21.850000381469727,21.5049991607666,21.709999084472656,232300.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,21.940000534057617,22.040000915527344,21.3799991607666,21.46999931335449,217900.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,21.26000022888184,21.700000762939453,21.238000869750977,21.270000457763672,256900.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,21.540000915527344,21.700000762939453,21.280000686645508,21.56999969482422,303600.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,21.57999992370605,21.84000015258789,21.20499992370605,21.82999992370605,186300.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,21.76000022888184,21.770000457763672,21.290000915527344,21.6299991607666,185400.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,21.51000022888184,21.670000076293945,21.299999237060547,21.350000381469727,188500.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,21.479999542236328,21.6299991607666,21.405000686645508,21.6299991607666,188600.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,21.809999465942383,21.809999465942383,21.440000534057617,21.6299991607666,191400.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,21.799999237060547,22.01000022888184,21.700000762939453,21.93000030517578,106700.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,21.84000015258789,21.96999931335449,21.63999938964844,21.81999969482422,107500.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,21.739999771118164,21.86000061035156,21.5,21.729999542236328,316000.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,21.709999084472656,21.809999465942383,21.489999771118164,21.729999542236328,277300.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,21.729999542236328,21.729999542236328,21.36000061035156,21.6299991607666,327200.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,21.40999984741211,21.7450008392334,21.36000061035156,21.5,554800.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,21.440000534057617,21.774999618530277,21.405000686645508,21.6200008392334,181400.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,21.65999984741211,21.850000381469727,21.520000457763672,21.799999237060547,172800.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,21.63999938964844,22.200000762939453,21.63999938964844,22.1299991607666,204700.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,22.239999771118164,22.43000030517578,22.11000061035156,22.32999992370605,224200.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,22.399999618530277,22.399999618530277,22.049999237060547,22.049999237060547,139000.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,22.0,22.170000076293945,21.959999084472656,22.020000457763672,137400.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,22.07999992370605,22.07999992370605,21.84000015258789,21.88999938964844,242900.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,21.790000915527344,22.1200008392334,21.78199958801269,22.11000061035156,183900.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,22.209999084472656,22.520000457763672,22.184999465942383,22.5,321500.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,22.57999992370605,22.61000061035156,21.559999465942383,21.57999992370605,198200.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,21.309999465942383,21.520000457763672,21.18000030517578,21.51000022888184,280500.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,21.36000061035156,21.51000022888184,21.299999237060547,21.459999084472656,166800.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,21.700000762939453,21.700000762939453,21.200000762939453,21.299999237060547,357600.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,21.21999931335449,21.43000030517578,21.13999938964844,21.420000076293945,127300.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,21.559999465942383,22.07999992370605,21.559999465942383,22.07999992370605,222400.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,22.100000381469727,22.309999465942383,22.01000022888184,22.190000534057617,352900.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,21.57999992370605,21.584999084472656,21.09000015258789,21.309999465942383,332500.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,21.3700008392334,21.540000915527344,21.15999984741211,21.440000534057617,283400.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,21.420000076293945,21.530000686645508,21.229999542236328,21.31999969482422,116700.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,21.34000015258789,21.36000061035156,20.790000915527344,20.809999465942383,208600.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,20.76000022888184,20.84000015258789,20.489999771118164,20.520000457763672,134400.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,20.51000022888184,20.51000022888184,19.96999931335449,20.239999771118164,377600.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,20.239999771118164,20.440000534057617,19.84000015258789,20.059999465942383,384800.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,20.09000015258789,20.36000061035156,19.899999618530277,20.32999992370605,239400.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,20.43000030517578,20.81999969482422,20.229999542236328,20.75,202100.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,20.799999237060547,21.190000534057617,20.709999084472656,21.18000030517578,210900.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,21.07999992370605,21.13999938964844,20.71500015258789,20.84000015258789,292100.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,20.65999984741211,20.690000534057617,20.48500061035156,20.649999618530277,329300.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,20.76000022888184,20.8799991607666,20.600000381469727,20.76000022888184,176500.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,20.940000534057617,21.09000015258789,20.790000915527344,20.799999237060547,161100.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,20.61000061035156,21.1299991607666,20.61000061035156,20.8799991607666,218300.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,20.96999931335449,21.309999465942383,20.899999618530277,20.989999771118164,163900.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,21.270000457763672,21.450000762939453,20.21999931335449,20.520000457763672,322900.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,20.90999984741211,20.99099922180176,20.440000534057617,20.559999465942383,233100.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,20.65999984741211,20.724000930786133,20.3700008392334,20.479999542236328,127000.0,,,,,,,,,,
