Date,Open,High,Low,Close,Volume,"('Adj Close', 'OC')","('Close', 'OC')","('High', 'OC')","('Low', 'OC')","('Open', 'OC')","('Volume', 'OC')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,147.0,148.86000061035156,145.89999389648438,148.77000427246094,678800.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,146.3300018310547,147.22000122070312,143.6199951171875,145.75,794700.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,144.82000732421875,147.5,144.82000732421875,145.24000549316406,533600.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,144.1999969482422,148.44000244140625,143.72000122070312,147.4199981689453,687700.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,148.0500030517578,150.27999877929688,147.72000122070312,149.99000549316406,538500.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,148.80999755859375,151.55999755859375,148.32000732421875,151.14999389648438,449800.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,151.3800048828125,153.49000549316406,150.2899932861328,150.77999877929688,529500.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,150.0,150.8800048828125,148.0399932861328,150.2899932861328,329900.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,151.22000122070312,151.22000122070312,148.2100067138672,149.22000122070312,422300.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,147.49000549316406,148.14999389648438,146.3699951171875,147.9600067138672,449500.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,146.5,148.14999389648438,146.00999450683594,147.75,372300.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,149.55999755859375,150.77999877929688,147.91000366210938,150.7100067138672,357700.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,151.0500030517578,151.3300018310547,149.2100067138672,150.6300048828125,403500.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,152.1300048828125,154.5500030517578,151.75999450683594,154.4600067138672,516700.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,153.27000427246094,154.22999572753906,147.94000244140625,148.6699981689453,632300.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,150.08999633789062,150.08999633789062,146.6199951171875,146.85000610351562,484100.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,148.67999267578125,149.8000030517578,147.2899932861328,149.72000122070312,472100.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,149.74000549316406,150.9499969482422,149.3800048828125,150.1999969482422,510300.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,150.38999938964844,152.63999938964844,150.33999633789062,152.13999938964844,465700.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,151.97999572753906,153.64999389648438,151.5500030517578,152.97000122070312,303000.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,152.0,154.27000427246094,151.02999877929688,151.52999877929688,497200.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,153.1999969482422,155.74000549316406,151.4499969482422,155.67999267578125,452400.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,153.72999572753906,156.27999877929688,152.17999267578125,155.4199981689453,447400.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,153.36000061035156,154.08999633789062,151.32000732421875,152.99000549316406,288400.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,152.99000549316406,153.99000549316406,152.2899932861328,153.25999450683594,358000.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,155.25,159.8300018310547,154.24000549316406,158.57000732421875,614200.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,159.89999389648438,160.17999267578125,158.36000061035156,159.49000549316406,714800.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,151.72999572753906,153.13999938964844,144.9600067138672,148.2100067138672,2909900.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,147.38999938964844,150.7899932861328,146.88999938964844,149.25,1220500.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,145.2899932861328,148.61000061035156,144.25,147.0399932861328,1450100.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,149.94000244140625,150.0,142.47000122070312,143.02999877929688,1752500.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,141.63999938964844,142.2899932861328,138.75999450683594,142.22999572753906,1254700.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,140.6199951171875,143.0,139.11000061035156,139.9499969482422,972800.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,139.22999572753906,141.60000610351562,138.6999969482422,141.55999755859375,956800.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,142.35000610351562,144.1999969482422,142.1199951171875,143.6699981689453,626700.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,145.0,145.35000610351562,143.5,144.6300048828125,687400.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,145.6300048828125,148.0,145.57000732421875,147.3699951171875,573600.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,146.88999938964844,147.39999389648438,145.5,147.3000030517578,509100.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,147.47999572753906,149.3300018310547,147.1999969482422,148.9199981689453,689300.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,148.6999969482422,150.89999389648438,148.6199951171875,149.89999389648438,559700.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,150.5500030517578,150.6300048828125,148.77999877929688,149.77999877929688,1258200.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,149.19000244140625,152.13999938964844,149.00999450683594,151.6699981689453,530300.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,152.8800048828125,154.7100067138672,152.49000549316406,152.80999755859375,672300.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,152.38999938964844,153.85000610351562,148.99000549316406,149.25,713800.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,150.8800048828125,151.72999572753906,149.9600067138672,150.89999389648438,662900.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,152.00999450683594,155.97999572753906,152.00999450683594,155.55999755859375,618400.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,156.5500030517578,158.0,155.05999755859375,157.0,889000.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,156.27999877929688,156.5800018310547,153.77999877929688,156.0,629300.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,156.27000427246094,160.1300048828125,155.35000610351562,159.50999450683594,690600.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,159.75,162.77999877929688,159.75,162.3699951171875,750100.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,162.0,163.44000244140625,156.44000244140625,157.52999877929688,707200.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,156.72000122070312,161.0399932861328,156.72000122070312,159.7899932861328,1603200.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,160.14999389648438,160.97000122070312,157.58999633789062,157.6699981689453,633000.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,157.97999572753906,159.38999938964844,157.49000549316406,158.89999389648438,606500.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,159.2899932861328,161.0,158.4499969482422,160.64999389648438,631100.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,162.00999450683594,167.05999755859375,161.22000122070312,166.13999938964844,824400.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,166.0,166.64999389648438,164.44000244140625,165.97000122070312,492600.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,166.47000122070312,166.86000061035156,165.08999633789062,165.4499969482422,338000.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,165.47000122070312,165.99000549316406,163.9499969482422,164.14999389648438,458900.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,165.24000549316406,167.27000427246094,164.91000366210938,167.2100067138672,316600.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,166.0,167.92999267578125,165.5800018310547,166.8000030517578,473500.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,167.6300048828125,169.3000030517578,166.4600067138672,168.7899932861328,532700.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,166.52000427246094,167.42999267578125,164.66000366210938,166.82000732421875,695500.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,166.8800048828125,171.27999877929688,166.8800048828125,171.0,724100.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,172.5500030517578,173.11000061035156,167.50999450683594,168.9499969482422,677200.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,169.80999755859375,173.64999389648438,169.80999755859375,172.66000366210938,520000.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,172.94000244140625,173.0800018310547,171.3300018310547,171.3300018310547,446600.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,171.8699951171875,172.22999572753906,167.52000427246094,169.61000061035156,417400.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,166.0,168.08999633789062,163.69000244140625,165.89999389648438,532000.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,167.19000244140625,168.22999572753906,166.30999755859375,166.52000427246094,415800.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,165.80999755859375,166.9199981689453,164.9199981689453,165.50999450683594,507700.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,167.17999267578125,167.99000549316406,163.66000366210938,163.86000061035156,532000.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,162.60000610351562,164.30999755859375,159.77999877929688,163.5399932861328,660100.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,165.1300048828125,165.77000427246094,162.64999389648438,162.89999389648438,614800.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,165.2100067138672,165.9499969482422,160.32000732421875,160.52000427246094,873500.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,160.7100067138672,162.24000549316406,159.25,160.11000061035156,572300.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,162.25999450683594,166.1300048828125,161.52000427246094,164.44000244140625,616700.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,165.0399932861328,168.0500030517578,163.36000061035156,167.6199951171875,778600.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,164.0,170.97999572753906,161.91000366210938,165.22000122070312,1147200.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,163.8000030517578,165.99000549316406,160.82000732421875,165.0399932861328,731200.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,166.11000061035156,170.52999877929688,166.11000061035156,168.5,527300.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,169.24000549316406,172.67999267578125,169.24000549316406,171.67999267578125,901700.0,,,,,,,,,,
