Date,Open,High,Low,Close,Volume,"('Adj Close', 'TXG')","('Close', 'TXG')","('High', 'TXG')","('Low', 'TXG')","('Open', 'TXG')","('Volume', 'TXG')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,54.7599983215332,55.959999084472656,53.900001525878906,54.29999923706055,1120900.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,53.31999969482422,53.58000183105469,50.869998931884766,50.93999862670898,1571800.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,50.40999984741211,51.959999084472656,50.40999984741211,51.09999847412109,1757000.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,50.540000915527344,51.95000076293945,50.23500061035156,51.63999938964844,1091200.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,51.540000915527344,54.72499847412109,50.0099983215332,53.40999984741211,2040600.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,52.38999938964844,52.8849983215332,49.88999938964844,50.7599983215332,2458700.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,50.65999984741211,50.84000015258789,48.7400016784668,49.25,1866000.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,49.0,49.02999877929688,45.95000076293945,47.81999969482422,2371300.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,48.13999938964844,48.70000076293945,46.5,46.9900016784668,1342500.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,45.9900016784668,46.0,44.43000030517578,44.5099983215332,1454100.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,43.0099983215332,43.2400016784668,40.51399993896485,41.900001525878906,2803300.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,42.400001525878906,42.540000915527344,41.18000030517578,42.0099983215332,1630500.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,42.29999923706055,42.40999984741211,40.91999816894531,41.79999923706055,1689600.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,42.5,44.52999877929688,42.150001525878906,43.15999984741211,1724300.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,44.22999954223633,44.22999954223633,41.900001525878906,42.2400016784668,1071300.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,43.33000183105469,43.33000183105469,41.459999084472656,41.560001373291016,823900.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,42.220001220703125,42.65999984741211,40.970001220703125,42.400001525878906,1333800.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,43.18999862670898,44.04999923706055,42.88999938964844,43.220001220703125,872600.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,43.18999862670898,45.43999862670898,43.0099983215332,45.25,1287000.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,45.08000183105469,45.36399841308594,42.70000076293945,43.22999954223633,994500.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,42.81999969482422,43.540000915527344,41.45500183105469,41.66999816894531,939900.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,41.90999984741211,43.72999954223633,41.72999954223633,43.58000183105469,1091700.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,42.43000030517578,44.095001220703125,42.119998931884766,43.59999847412109,1061000.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,42.84999847412109,43.77000045776367,42.68000030517578,43.02999877929688,1066300.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,43.20000076293945,46.20000076293945,43.08000183105469,45.790000915527344,1397600.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,45.77999877929688,46.560001373291016,44.04999923706055,46.04999923706055,1784300.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,46.09000015258789,48.540000915527344,45.88999938964844,48.470001220703125,1296900.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,48.86000061035156,49.97999954223633,48.380001068115234,49.540000915527344,1264600.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,49.619998931884766,50.4900016784668,48.40999984741211,49.11000061035156,1496000.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,46.54999923706055,47.25,45.40999984741211,46.77999877929688,1406500.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,47.68000030517578,48.5,47.41999816894531,48.08000183105469,1706100.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,48.18999862670898,49.68999862670898,47.77000045776367,48.06999969482422,2154700.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,47.11000061035156,51.220001220703125,46.85499954223633,48.45000076293945,2487800.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,47.56999969482422,48.34000015258789,46.36000061035156,47.459999084472656,1462200.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,46.66999816894531,47.26499938964844,45.7599983215332,46.61000061035156,1303700.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,46.81999969482422,47.14500045776367,45.4900016784668,45.560001373291016,1316600.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,45.290000915527344,45.7400016784668,44.470001220703125,44.97999954223633,705700.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,44.68000030517578,45.64500045776367,44.290000915527344,45.45000076293945,1044500.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,45.619998931884766,48.0,44.970001220703125,47.15999984741211,1361200.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,47.130001068115234,47.89899826049805,46.52000045776367,46.68999862670898,797900.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,47.560001373291016,48.41999816894531,46.54999923706055,46.63999938964844,964700.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,46.65999984741211,46.86000061035156,45.22999954223633,45.560001373291016,995000.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,45.59999847412109,45.59999847412109,43.459999084472656,44.790000915527344,1159900.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,44.02999877929688,44.43000030517578,43.08000183105469,43.459999084472656,1337000.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,43.95000076293945,44.209999084472656,41.2599983215332,41.310001373291016,1516000.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,41.34999847412109,42.33000183105469,40.83000183105469,40.970001220703125,1519000.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,41.619998931884766,42.84999847412109,39.5099983215332,39.810001373291016,2234100.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,39.720001220703125,40.84000015258789,39.58000183105469,40.34000015258789,1861200.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,40.20000076293945,40.29999923706055,38.7400016784668,39.16999816894531,1418000.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,38.84000015258789,39.70000076293945,38.2400016784668,38.52000045776367,1177100.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,38.2400016784668,38.59999847412109,36.59000015258789,37.220001220703125,1657200.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,36.97999954223633,37.334999084472656,36.220001220703125,36.33000183105469,1061100.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,36.5,36.79999923706055,35.849998474121094,36.08000183105469,1299600.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,35.630001068115234,37.52999877929688,35.41999816894531,37.43000030517578,1568100.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,37.38999938964844,37.880001068115234,36.310001373291016,37.58000183105469,1035100.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,38.27000045776367,39.29999923706055,37.98500061035156,38.0,1617900.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,38.09000015258789,38.09000015258789,36.16999816894531,36.290000915527344,1318200.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,36.31999969482422,36.58000183105469,35.380001068115234,36.310001373291016,1161400.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,36.91999816894531,36.91999816894531,36.060001373291016,36.25,1329500.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,36.880001068115234,36.93000030517578,36.0,36.88999938964844,1078400.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,37.02999877929688,38.4900016784668,36.95000076293945,37.52999877929688,1527800.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,37.84000015258789,37.86000061035156,36.33000183105469,37.04999923706055,1018100.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,36.18000030517578,36.2400016784668,35.619998931884766,36.11000061035156,1454100.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,35.709999084472656,36.369998931884766,35.529998779296875,36.34999847412109,1582200.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,36.93000030517578,37.310001373291016,35.599998474121094,35.7400016784668,1192300.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,35.369998931884766,36.5099983215332,35.279998779296875,36.25,1294700.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,36.52000045776367,36.959999084472656,36.27000045776367,36.5,1044500.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,36.79999923706055,37.73500061035156,36.70000076293945,37.369998931884766,731700.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,35.33000183105469,36.10499954223633,35.150001525878906,35.310001373291016,1204300.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,35.720001220703125,36.459999084472656,34.93000030517578,36.34999847412109,1583000.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,36.0099983215332,36.150001525878906,34.47999954223633,34.54999923706055,1186300.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,34.66999816894531,34.66999816894531,32.68000030517578,32.86000061035156,1309100.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,32.0,32.18199920654297,30.299999237060547,30.799999237060547,2278400.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,30.959999084472656,31.13999938964844,29.1200008392334,29.15999984741211,3063000.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,27.0,29.25,26.75,28.950000762939453,2956100.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,29.049999237060547,29.450000762939453,27.59000015258789,27.940000534057617,2023800.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,28.030000686645508,28.350000381469727,27.399999618530277,27.799999237060547,1792100.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,27.86000061035156,29.0,27.48500061035156,27.57999992370605,1991600.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,27.84000015258789,27.959999084472656,26.93000030517578,27.520000457763672,1800400.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,26.93000030517578,27.13999938964844,26.299999237060547,26.899999618530277,1133300.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,27.020000457763672,27.93899917602539,26.600000381469727,27.59000015258789,1337600.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,28.07999992370605,29.01000022888184,27.82999992370605,28.399999618530277,1459000.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,27.56999969482422,29.3700008392334,27.34000015258789,29.280000686645508,2596800.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,26.5,27.489999771118164,24.600000381469727,26.920000076293945,6513000.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,27.520000457763672,27.57999992370605,25.239999771118164,26.290000915527344,2019300.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,27.32999992370605,27.92200088500977,26.979999542236328,27.479999542236328,2385300.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,27.65999984741211,28.25,27.170000076293945,27.25,1389400.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,27.26000022888184,27.48500061035156,25.739999771118164,26.13999938964844,1603200.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,25.68000030517578,25.864999771118164,25.209999084472656,25.36000061035156,1662300.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,25.440000534057617,26.875,25.030000686645508,26.38999938964844,2613500.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,26.59000015258789,27.399999618530277,25.86899948120117,25.989999771118164,1248600.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,26.229999542236328,27.989999771118164,26.21999931335449,26.96999931335449,1974200.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,27.56999969482422,28.25,26.399999618530277,26.559999465942383,1598500.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,27.290000915527344,27.489999771118164,25.520000457763672,26.38999938964844,1299900.0,,,,,,,,,,
