Date,Open,High,Low,Close,Volume,"('Adj Close', 'EVER')","('Close', 'EVER')","('High', 'EVER')","('Low', 'EVER')","('Open', 'EVER')","('Volume', 'EVER')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,12.010000228881836,12.220000267028809,11.600000381469728,11.899999618530272,321900.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,11.800000190734863,12.279999732971191,11.545000076293944,11.609999656677246,250100.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,11.68000030517578,11.880000114440918,11.40999984741211,11.56999969482422,178300.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,11.489999771118164,11.90999984741211,11.40999984741211,11.40999984741211,184900.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,11.31999969482422,11.479999542236328,10.6899995803833,10.960000038146973,304500.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,10.850000381469728,11.09000015258789,10.630000114440918,10.640000343322754,196700.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,10.619999885559082,10.859999656677246,10.390000343322754,10.550000190734863,231500.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,10.600000381469728,10.760000228881836,10.369999885559082,10.68000030517578,168100.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,10.75,11.074999809265137,10.350000381469728,10.449999809265137,137500.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,10.31999969482422,10.739999771118164,10.210000038146973,10.720000267028809,197900.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,10.489999771118164,11.050000190734863,10.270000457763672,11.0,163600.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,11.06999969482422,11.15999984741211,10.600000381469728,10.84000015258789,110500.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,10.970000267028809,11.09000015258789,10.645000457763672,10.979999542236328,123800.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,11.0600004196167,11.489999771118164,11.0600004196167,11.470000267028809,114600.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,11.550000190734863,11.850000381469728,11.46500015258789,11.800000190734863,196700.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,12.109999656677246,13.479999542236328,12.095000267028809,12.800000190734863,311700.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,12.8100004196167,13.390000343322754,12.739999771118164,13.010000228881836,295200.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,13.270000457763672,13.5,13.045000076293944,13.210000038146973,262000.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,13.25,13.289999961853027,12.9399995803833,13.220000267028809,239500.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,13.119999885559082,13.140000343322754,12.479999542236328,12.800000190734863,118900.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,12.6899995803833,12.9399995803833,12.529999732971191,12.630000114440918,134000.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,13.300000190734863,14.289999961853027,13.130000114440918,13.75,575400.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,13.699999809265137,13.729999542236328,13.010000228881836,13.5600004196167,255000.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,13.359999656677246,13.428999900817873,13.130000114440918,13.149999618530272,152000.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,13.18000030517578,13.460000038146973,13.18000030517578,13.289999961853027,80800.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,13.359999656677246,13.5600004196167,13.06999969482422,13.460000038146973,158500.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,14.399999618530272,14.850000381469728,13.920000076293944,14.65999984741211,532100.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,14.68000030517578,15.829999923706056,14.600000381469728,15.489999771118164,893300.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,15.350000381469728,16.43000030517578,15.335000038146973,15.579999923706056,380700.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,15.029999732971191,15.350000381469728,14.75,15.079999923706056,183400.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,15.239999771118164,15.779999732971191,15.170000076293944,15.720000267028809,137700.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,15.920000076293944,16.06999969482422,15.619999885559082,15.65999984741211,227500.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,15.470000267028809,15.670000076293944,14.979999542236328,15.520000457763672,263700.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,15.239999771118164,15.239999771118164,14.880000114440918,14.899999618530272,172200.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,14.699999809265137,16.149999618530273,14.699999809265137,16.09000015258789,617500.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,16.25,16.65999984741211,16.010000228881836,16.510000228881836,457700.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,16.670000076293945,16.860000610351562,16.354999542236328,16.729999542236328,344100.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,16.610000610351562,17.433000564575195,16.600000381469727,17.139999389648438,840000.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,20.21999931335449,20.34000015258789,16.440000534057617,17.6299991607666,1303300.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,17.309999465942383,17.549999237060547,15.829999923706056,15.949999809265137,680000.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,16.020000457763672,16.399999618530273,15.09000015258789,16.020000457763672,760200.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,15.960000038146973,16.7450008392334,15.960000038146973,16.290000915527344,489200.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,16.34000015258789,16.489999771118164,15.579999923706056,15.6899995803833,312500.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,15.510000228881836,15.850000381469728,15.149999618530272,15.18000030517578,385600.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,15.210000038146973,15.31999969482422,14.279999732971191,14.75,431900.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,14.880000114440918,15.55500030517578,14.619999885559082,15.369999885559082,506000.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,15.239999771118164,16.610000610351562,15.239999771118164,16.479999542236328,541000.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,16.549999237060547,17.43000030517578,16.520000457763672,16.899999618530273,337700.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,17.059999465942383,18.450000762939453,16.809999465942383,18.299999237060547,953200.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,18.46999931335449,19.729999542236328,18.010000228881836,19.100000381469727,1079100.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,19.07999992370605,19.450000762939453,18.309999465942383,18.520000457763672,394600.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,18.059999465942383,18.2450008392334,17.34000015258789,17.549999237060547,537200.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,17.68000030517578,17.81999969482422,16.940000534057617,17.170000076293945,258700.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,17.049999237060547,17.290000915527344,16.729999542236328,17.110000610351562,263500.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,17.1200008392334,17.68000030517578,16.968000411987305,17.5,225900.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,17.850000381469727,18.388999938964844,17.600000381469727,17.950000762939453,238400.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,18.1299991607666,18.479999542236328,17.93000030517578,18.030000686645508,234400.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,17.940000534057617,18.61000061035156,17.770000457763672,18.290000915527344,319800.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,18.40999984741211,18.804000854492188,17.850000381469727,18.280000686645508,286700.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,18.59000015258789,18.75,18.290000915527344,18.75,316700.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,18.93000030517578,19.209999084472656,18.5,18.559999465942383,529800.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,18.520000457763672,19.65999984741211,18.190000534057617,19.5,437500.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,18.729999542236328,19.459999084472656,18.399999618530277,18.530000686645508,303500.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,18.36000061035156,19.32999992370605,18.36000061035156,19.18000030517578,204200.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,19.36000061035156,20.26000022888184,18.76000022888184,18.780000686645508,1002900.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,18.6299991607666,19.3700008392334,18.53300094604492,18.920000076293945,270100.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,19.239999771118164,19.61000061035156,19.040000915527344,19.43000030517578,227100.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,19.25,19.520000457763672,18.96500015258789,19.100000381469727,196200.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,18.8799991607666,19.059999465942383,18.34000015258789,18.51000022888184,236500.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,18.63999938964844,19.40999984741211,18.51000022888184,19.36000061035156,173700.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,19.209999084472656,20.040000915527344,19.030000686645508,19.96999931335449,502300.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,19.959999084472656,20.072999954223636,18.76000022888184,19.18000030517578,462700.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,18.950000762939453,19.98600006103516,18.950000762939453,19.850000381469727,303000.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,20.01000022888184,20.739999771118164,18.53499984741211,18.799999237060547,839100.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,18.71999931335449,19.06999969482422,17.920000076293945,18.1200008392334,657400.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,18.229999542236328,18.96999931335449,18.1200008392334,18.38999938964844,286200.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,18.34000015258789,18.6200008392334,17.3799991607666,18.530000686645508,410500.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,18.57999992370605,18.941999435424805,18.280000686645508,18.5,322000.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,18.530000686645508,19.75,18.354999542236328,19.51000022888184,585500.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,19.3700008392334,19.3700008392334,18.399999618530277,18.61000061035156,323600.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,18.88999938964844,19.90999984741211,18.8700008392334,19.549999237060547,344000.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,19.6299991607666,19.75,19.26499938964844,19.57999992370605,208800.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,19.61000061035156,20.45499992370605,19.61000061035156,20.170000076293945,778400.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,20.07999992370605,20.916000366210938,19.88500022888184,20.43000030517578,373500.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,20.950000762939453,22.270000457763672,20.799999237060547,21.530000686645508,789400.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,21.56999969482422,22.104999542236328,21.549999237060547,21.75,586900.0,,,,,,,,,,
