Date,Open,High,Low,Close,Volume,"('Adj Close', 'MSBI')","('Close', 'MSBI')","('High', 'MSBI')","('Low', 'MSBI')","('Open', 'MSBI')","('Volume', 'MSBI')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,27.26000022888184,27.790000915527344,27.1200008392334,27.56999969482422,68500.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,27.3799991607666,27.5,26.808000564575195,26.82999992370605,80700.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,26.989999771118164,27.30500030517578,26.989999771118164,27.059999465942383,49900.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,26.88999938964844,27.3700008392334,26.614999771118164,27.270000457763672,119800.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,27.09000015258789,27.18000030517578,26.795000076293945,27.030000686645508,61900.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,26.790000915527344,26.799999237060547,26.082000732421875,26.540000915527344,46800.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,26.46999931335449,26.489999771118164,26.165000915527344,26.43000030517578,41800.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,26.25,26.63999938964844,25.739999771118164,26.149999618530277,38800.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,26.3799991607666,26.65999984741211,25.7549991607666,26.0,46900.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,25.799999237060547,25.95499992370605,25.600000381469727,25.770000457763672,43500.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,25.43000030517578,25.88999938964844,25.38999938964844,25.86000061035156,55000.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,25.88999938964844,26.26000022888184,25.770000457763672,26.040000915527344,35000.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,26.229999542236328,26.520000457763672,25.920000076293945,26.450000762939453,29000.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,26.76000022888184,27.020000457763672,25.920000076293945,26.989999771118164,32800.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,27.1200008392334,27.25,26.68000030517578,26.729999542236328,60600.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,27.0,27.309999465942383,26.790000915527344,26.950000762939453,34700.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,27.290000915527344,27.489999771118164,26.440000534057617,27.21999931335449,62200.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,27.790000915527344,28.0,26.51499938964844,26.899999618530277,64200.0,,,,,,,,,,
