Date,Open,High,Low,Close,Volume,"('Adj Close', 'U')","('Close', 'U')","('High', 'U')","('Low', 'U')","('Open', 'U')","('Volume', 'U')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,39.97999954223633,40.66999816894531,38.27999877929688,38.790000915527344,12599900.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,37.880001068115234,38.209999084472656,36.77000045776367,36.93000030517578,12665300.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,36.8650016784668,37.68000030517578,36.25,37.04999923706055,9227000.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,36.459999084472656,38.36000061035156,36.16999816894531,37.77999877929688,11209900.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,37.5099983215332,39.29199981689453,37.130001068115234,38.97999954223633,12057100.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,38.59000015258789,38.66999816894531,35.529998779296875,35.869998931884766,30384600.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,36.08000183105469,38.84999847412109,35.5,37.130001068115234,23615400.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,36.63999938964844,37.040000915527344,34.63999938964844,34.81999969482422,18972900.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,34.47999954223633,35.5620002746582,34.2400016784668,34.59000015258789,12905500.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,33.790000915527344,34.34000015258789,32.91999816894531,34.099998474121094,9985700.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,33.130001068115234,33.349998474121094,32.209999084472656,32.97999954223633,11219600.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,34.959999084472656,35.2599983215332,32.43000030517578,32.869998931884766,13400500.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,33.13999938964844,33.367000579833984,32.23500061035156,33.13999938964844,9781700.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,34.0,35.5,33.68000030517578,34.220001220703125,10832600.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,34.7400016784668,34.935001373291016,33.724998474121094,34.279998779296875,7477600.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,34.95000076293945,35.14799880981445,33.02000045776367,33.029998779296875,8865300.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,33.22999954223633,33.72999954223633,32.709999084472656,32.880001068115234,7959900.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,32.93000030517578,33.93000030517578,32.880001068115234,33.11000061035156,7738900.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,33.06999969482422,34.70000076293945,32.79999923706055,34.599998474121094,7746600.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,34.189998626708984,34.36000061035156,33.45000076293945,33.5099983215332,7438900.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,33.040000915527344,34.15299987792969,32.33000183105469,32.400001525878906,7454300.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,32.5099983215332,32.810001373291016,31.402999877929688,31.96999931335449,9304000.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,31.479999542236328,32.900001525878906,30.920000076293945,32.84000015258789,7869000.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,33.189998626708984,33.43000030517578,31.229999542236328,31.459999084472656,9822700.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,31.770000457763672,32.2599983215332,31.350000381469727,32.04999923706055,7062600.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,32.31999969482422,32.880001068115234,31.68000030517578,32.52000045776367,5387300.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,32.5,33.61000061035156,32.11000061035156,33.40999984741211,7402700.0,,,,,,,,,,
