Date,Open,High,Low,Close,Volume,"('Adj Close', 'CBFV')","('Close', 'CBFV')","('High', 'CBFV')","('Low', 'CBFV')","('Open', 'CBFV')","('Volume', 'CBFV')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,23.940000534057617,23.979999542236328,23.809999465942383,23.88999938964844,7800.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,23.899999618530277,23.899999618530277,23.8700008392334,23.8700008392334,1100.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,23.899999618530277,23.899999618530277,23.899999618530277,23.899999618530277,1700.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,23.899999618530277,24.489999771118164,23.899999618530277,23.920000076293945,6500.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,24.09000015258789,24.229999542236328,24.09000015258789,24.229999542236328,500.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,24.0,24.0,23.950000762939453,24.0,1600.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,23.950000762939453,24.07999992370605,23.6200008392334,24.07999992370605,3500.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,24.15999984741211,24.15999984741211,24.15999984741211,24.15999984741211,200.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,24.25,24.25,24.25,24.25,200.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,24.100000381469727,24.18000030517578,23.809999465942383,24.020000457763672,3400.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,24.020000457763672,24.020000457763672,24.020000457763672,24.020000457763672,400.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,23.81999969482422,23.950000762939453,23.81999969482422,23.950000762939453,2200.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,23.81999969482422,24.229999542236328,23.81999969482422,24.229999542236328,1100.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,24.200000762939453,25.40999984741211,23.88999938964844,25.21999931335449,8400.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,25.21999931335449,25.21999931335449,24.75,24.75,1200.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,25.979999542236328,27.020000457763672,25.979999542236328,26.3799991607666,6300.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,27.0,27.0,26.950000762939453,26.950000762939453,1000.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,24.450000762939453,26.8799991607666,24.450000762939453,25.63999938964844,5600.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,25.350000381469727,25.3799991607666,24.530000686645508,24.75,3200.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,24.450000762939453,24.450000762939453,24.450000762939453,24.450000762939453,1100.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,24.1200008392334,24.1200008392334,22.809999465942383,23.51000022888184,11500.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,23.059999465942383,24.06999969482422,23.059999465942383,24.06999969482422,4300.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,24.020000457763672,24.020000457763672,23.86000061035156,23.86000061035156,1200.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,23.520000457763672,23.690000534057617,23.270000457763672,23.38999938964844,9300.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,23.059999465942383,23.5,22.850000381469727,22.850000381469727,3400.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,22.81999969482422,22.84000015258789,22.299999237060547,22.520000457763672,5600.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,22.520000457763672,22.530000686645508,22.36000061035156,22.530000686645508,2700.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,21.899999618530277,22.540000915527344,21.899999618530277,22.530000686645508,3300.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,22.059999465942383,23.049999237060547,22.059999465942383,22.3700008392334,14600.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,22.1200008392334,22.68000030517578,22.100000381469727,22.1200008392334,3300.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,21.989999771118164,22.0,21.809999465942383,22.0,3200.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,22.799999237060547,23.25,21.75,23.190000534057617,7100.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,22.299999237060547,22.670000076293945,22.0,22.1200008392334,4700.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,22.1200008392334,22.729999542236328,22.100000381469727,22.100000381469727,4100.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,22.0,22.040000915527344,21.170000076293945,21.850000381469727,17700.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,22.600000381469727,22.600000381469727,21.700000762939453,22.190000534057617,1100.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,21.75,22.09000015258789,21.65999984741211,21.82999992370605,5100.0,,,,,,,,,,
