Date,Open,High,Low,Close,Volume,"('Adj Close', 'AVNS')","('Close', 'AVNS')","('High', 'AVNS')","('Low', 'AVNS')","('Open', 'AVNS')","('Volume', 'AVNS')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,22.239999771118164,23.09000015258789,22.13999938964844,22.68000030517578,144000.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,22.459999084472656,22.459999084472656,21.6200008392334,21.709999084472656,211000.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,19.489999771118164,19.600000381469727,17.940000534057617,17.969999313354492,701300.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,17.809999465942383,18.059999465942383,17.389999389648438,17.979999542236328,535500.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,18.059999465942383,19.020000457763672,18.05500030517578,19.01000022888184,606600.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,18.739999771118164,19.459999084472656,18.535999298095703,19.149999618530277,707300.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,19.13999938964844,19.68000030517578,19.030000686645508,19.670000076293945,441100.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,19.540000915527344,19.63999938964844,18.780000686645508,19.350000381469727,506600.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,19.65999984741211,19.75,19.34000015258789,19.5,283300.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,19.280000686645508,19.415000915527344,18.93000030517578,19.1299991607666,351500.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,18.82999992370605,19.290000915527344,18.63999938964844,18.81999969482422,418400.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,18.86000061035156,19.18000030517578,18.700000762939453,19.15999984741211,355400.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,19.270000457763672,19.270000457763672,18.3799991607666,18.88999938964844,279500.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,18.989999771118164,19.575000762939453,18.989999771118164,19.1299991607666,321900.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,19.299999237060547,19.545000076293945,19.15999984741211,19.46999931335449,265800.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,19.63999938964844,19.729999542236328,18.96999931335449,19.170000076293945,352200.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,19.489999771118164,19.649999618530277,19.040000915527344,19.63999938964844,246100.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,19.82999992370605,19.93000030517578,19.045000076293945,19.15999984741211,277200.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,19.15999984741211,19.56999969482422,18.854999542236328,19.549999237060547,216500.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,19.450000762939453,19.68000030517578,19.290000915527344,19.36000061035156,182800.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,19.5,19.770000457763672,19.049999237060547,19.190000534057617,455700.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,19.270000457763672,19.59000015258789,19.1200008392334,19.450000762939453,355400.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,19.1299991607666,19.51000022888184,18.739999771118164,18.739999771118164,324700.0,,,,,,,,,,
