Date,Open,High,Low,Close,Volume,"('Adj Close', 'ZUMZ')","('Close', 'ZUMZ')","('High', 'ZUMZ')","('Low', 'ZUMZ')","('Open', 'ZUMZ')","('Volume', 'ZUMZ')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,20.100000381469727,20.71999931335449,20.030000686645508,20.209999084472656,226900.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,19.90999984741211,20.170000076293945,18.899999618530277,18.93000030517578,258400.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,18.979999542236328,18.979999542236328,18.3799991607666,18.600000381469727,471800.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,18.399999618530277,18.850000381469727,18.18000030517578,18.290000915527344,365700.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,18.290000915527344,18.780000686645508,18.280000686645508,18.770000457763672,323200.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,18.190000534057617,18.5,17.770000457763672,18.209999084472656,295900.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,18.100000381469727,18.850000381469727,18.100000381469727,18.770000457763672,240500.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,18.56999969482422,18.770000457763672,18.100000381469727,18.459999084472656,250900.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,18.68000030517578,18.81999969482422,18.09000015258789,18.100000381469727,134900.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,17.860000610351562,18.1200008392334,17.600000381469727,17.850000381469727,147700.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,17.459999084472656,17.920000076293945,17.459999084472656,17.780000686645508,142300.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,17.850000381469727,18.459999084472656,17.360000610351562,17.6299991607666,166800.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,17.790000915527344,17.790000915527344,17.31999969482422,17.399999618530273,152900.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,17.579999923706055,18.06999969482422,17.43000030517578,17.899999618530273,175000.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,18.209999084472656,18.40999984741211,17.790000915527344,17.799999237060547,133400.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,18.049999237060547,18.18000030517578,17.639999389648438,17.84000015258789,166700.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,18.18000030517578,18.3799991607666,17.829999923706055,18.020000457763672,113700.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,18.25,18.309999465942383,17.719999313354492,17.75,93500.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,17.68000030517578,18.020000457763672,17.420000076293945,17.889999389648438,128800.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,17.700000762939453,17.90999984741211,17.520000457763672,17.739999771118164,151700.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,17.809999465942383,17.940000534057617,17.170000076293945,17.170000076293945,158700.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,17.34000015258789,17.889999389648438,17.209999084472656,17.889999389648438,164700.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,17.59000015258789,17.799999237060547,17.43000030517578,17.700000762939453,142800.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,17.31999969482422,17.559999465942383,17.020000457763672,17.190000534057617,124300.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,17.209999084472656,17.639999389648438,17.139999389648438,17.639999389648438,103600.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,17.540000915527344,17.540000915527344,16.56999969482422,17.350000381469727,107600.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,17.479999542236328,18.030000686645508,17.479999542236328,17.969999313354492,121300.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,18.100000381469727,18.450000762939453,17.75,18.32999992370605,105200.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,18.450000762939453,19.26000022888184,18.450000762939453,19.0,163900.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,18.1200008392334,18.270000457763672,17.670000076293945,17.8700008392334,182700.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,18.229999542236328,18.229999542236328,17.639999389648438,18.0,89000.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,18.170000076293945,18.559999465942383,18.040000915527344,18.479999542236328,135000.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,18.239999771118164,18.549999237060547,18.1299991607666,18.309999465942383,93000.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,17.989999771118164,18.059999465942383,17.770000457763672,17.940000534057617,105400.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,17.8700008392334,17.989999771118164,17.270000457763672,17.309999465942383,166500.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,17.40999984741211,17.540000915527344,16.8700008392334,17.049999237060547,162900.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,17.100000381469727,17.600000381469727,17.049999237060547,17.420000076293945,99300.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,17.420000076293945,17.670000076293945,17.100000381469727,17.260000228881836,109700.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,17.479999542236328,17.690000534057617,17.399999618530273,17.690000534057617,91400.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,17.399999618530273,17.700000762939453,17.239999771118164,17.260000228881836,91200.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,17.719999313354492,17.81999969482422,17.3799991607666,17.6200008392334,127400.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,17.649999618530273,17.729999542236328,17.229999542236328,17.5,125000.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,17.520000457763672,17.520000457763672,16.90999984741211,16.90999984741211,129500.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,16.719999313354492,16.989999771118164,16.389999389648438,16.420000076293945,182900.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,16.540000915527344,16.559999465942383,16.040000915527344,16.31999969482422,193200.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,16.5,16.59000015258789,16.06999969482422,16.100000381469727,146200.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,16.34000015258789,16.68000030517578,16.020000457763672,16.18000030517578,114400.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,16.09000015258789,16.420000076293945,15.720000267028809,15.800000190734863,160500.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,15.6899995803833,15.699999809265137,15.390000343322754,15.489999771118164,182000.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,15.5,15.970000267028809,15.390000343322754,15.399999618530272,318300.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,15.4399995803833,15.649999618530272,14.510000228881836,14.729999542236328,603000.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,13.149999618530272,14.350000381469728,12.899999618530272,13.600000381469728,767900.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,13.699999809265137,13.739999771118164,13.0,13.31999969482422,396400.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,13.279999732971191,14.34000015258789,13.25,14.34000015258789,478200.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,14.029999732971191,14.880000114440918,14.029999732971191,14.779999732971191,323200.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,14.800000190734863,15.130000114440918,14.630000114440918,14.699999809265137,286600.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,14.609999656677246,15.029999732971191,14.479999542236328,14.640000343322754,173500.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,14.649999618530272,14.699999809265137,14.140000343322754,14.220000267028809,162000.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,14.329999923706056,14.479999542236328,14.210000038146973,14.460000038146973,164200.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,14.479999542236328,14.880000114440918,14.479999542236328,14.800000190734863,124900.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,14.93000030517578,15.260000228881836,14.68000030517578,15.1899995803833,154200.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,15.149999618530272,15.260000228881836,14.75,14.800000190734863,148200.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,14.520000457763672,14.609999656677246,14.09000015258789,14.460000038146973,201800.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,14.279999732971191,14.479999542236328,14.170000076293944,14.329999923706056,132400.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,14.529999732971191,14.75,14.09000015258789,14.15999984741211,166200.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,14.020000457763672,14.220000267028809,14.0,14.210000038146973,141700.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,14.260000228881836,14.449999809265137,14.109999656677246,14.140000343322754,148700.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,14.609999656677246,14.979999542236328,14.43000030517578,14.789999961853027,172000.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,14.260000228881836,14.649999618530272,14.0,14.520000457763672,596300.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,14.579999923706056,14.93000030517578,14.149999618530272,14.869999885559082,224500.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,14.68000030517578,14.899999618530272,14.510000228881836,14.640000343322754,190800.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,14.6899995803833,14.789999961853027,14.119999885559082,14.289999961853027,215800.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,14.149999618530272,14.170000076293944,13.869999885559082,14.119999885559082,240900.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,14.300000190734863,14.40999984741211,13.800000190734863,13.800000190734863,238000.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,13.850000381469728,14.369999885559082,13.699999809265137,14.359999656677246,349200.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,14.369999885559082,15.210000038146973,14.369999885559082,15.170000076293944,348700.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,15.3100004196167,15.890000343322754,15.100000381469728,15.869999885559082,408200.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,15.970000267028809,17.239999771118164,15.970000267028809,16.899999618530273,602500.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,16.93000030517578,17.489999771118164,16.760000228881836,17.200000762939453,384300.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,16.920000076293945,17.399999618530273,16.770000457763672,16.979999542236328,318800.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,17.040000915527344,17.540000915527344,16.829999923706055,16.950000762939453,164300.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,16.989999771118164,17.229999542236328,16.899999618530273,16.940000534057617,213100.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,16.770000457763672,17.260000228881836,16.520000457763672,17.200000762939453,229700.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,17.1299991607666,17.440000534057617,16.969999313354492,17.1200008392334,252500.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,17.299999237060547,17.420000076293945,17.059999465942383,17.1200008392334,150700.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,17.479999542236328,17.579999923706055,16.889999389648438,17.18000030517578,144100.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,17.229999542236328,17.770000457763672,17.020000457763672,17.639999389648438,193100.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,17.690000534057617,17.889999389648438,17.59000015258789,17.75,171600.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,17.420000076293945,18.030000686645508,17.139999389648438,17.90999984741211,159900.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,17.989999771118164,18.440000534057617,17.729999542236328,18.420000076293945,282900.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,18.489999771118164,18.5,17.940000534057617,18.020000457763672,231500.0,,,,,,,,,,
