Date,Open,High,Low,Close,Volume,"('Adj Close', 'ONEW')","('Close', 'ONEW')","('High', 'ONEW')","('Low', 'ONEW')","('Open', 'ONEW')","('Volume', 'ONEW')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,33.63999938964844,33.720001220703125,32.83000183105469,33.040000915527344,48800.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,32.630001068115234,33.0099983215332,31.0,31.15999984741211,61000.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,31.1299991607666,31.420000076293945,30.76000022888184,30.82999992370605,36000.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,30.479999542236328,31.790000915527344,30.420000076293945,31.07999992370605,64700.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,30.86000061035156,31.940000534057617,30.86000061035156,31.280000686645508,67100.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,31.549999237060547,31.59000015258789,30.56999969482422,30.88999938964844,82400.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,30.709999084472656,31.09000015258789,30.09000015258789,31.049999237060547,57600.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,30.729999542236328,30.799999237060547,30.0,30.420000076293945,45800.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,31.489999771118164,31.57999992370605,29.600000381469727,29.61000061035156,53600.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,29.149999618530277,29.76000022888184,29.01000022888184,29.290000915527344,40100.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,29.239999771118164,30.059999465942383,28.899999618530277,29.38999938964844,49100.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,29.6200008392334,29.822999954223636,28.82999992370605,29.459999084472656,29600.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,29.59000015258789,29.649999618530277,28.729999542236328,29.40999984741211,57000.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,29.790000915527344,30.57999992370605,29.739999771118164,30.540000915527344,85900.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,30.979999542236328,31.0049991607666,30.13500022888184,30.459999084472656,70100.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,30.82999992370605,31.167999267578125,29.424999237060547,29.739999771118164,59200.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,28.5,28.799999237060547,26.90999984741211,27.25,151600.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,27.57999992370605,29.61000061035156,26.06999969482422,26.239999771118164,177800.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,26.299999237060547,26.8799991607666,25.66699981689453,26.32999992370605,183000.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,26.049999237060547,26.18000030517578,24.979999542236328,25.489999771118164,160600.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,25.51000022888184,26.82999992370605,25.1299991607666,25.229999542236328,130200.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,25.93000030517578,27.729999542236328,25.88999938964844,26.26499938964844,290100.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,26.0,27.530000686645508,25.31999969482422,27.059999465942383,143600.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,26.520000457763672,26.520000457763672,25.920000076293945,26.0,131300.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,25.739999771118164,26.38500022888184,25.190000534057617,25.989999771118164,98900.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,26.229999542236328,26.30500030517578,25.799999237060547,25.940000534057617,71100.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,26.06999969482422,26.76000022888184,26.06999969482422,26.200000762939453,78900.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,26.32999992370605,26.799999237060547,26.07999992370605,26.559999465942383,162700.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,26.770000457763672,28.03499984741211,26.770000457763672,27.63999938964844,145400.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,26.6299991607666,26.6299991607666,25.670000076293945,26.06999969482422,119800.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,26.46999931335449,26.46999931335449,25.78499984741211,26.209999084472656,85000.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,26.350000381469727,27.280000686645508,26.350000381469727,26.399999618530277,116900.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,26.18000030517578,26.540000915527344,24.78499984741211,24.90999984741211,103200.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,24.399999618530277,25.270000457763672,24.25,25.13999938964844,113100.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,25.26000022888184,25.51000022888184,25.049999237060547,25.239999771118164,87100.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,25.21999931335449,25.674999237060547,24.989999771118164,25.100000381469727,57400.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,25.190000534057617,25.489999771118164,25.075000762939453,25.299999237060547,36400.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,25.26000022888184,25.600000381469727,24.989999771118164,25.440000534057617,49200.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,25.76000022888184,26.51499938964844,25.542999267578125,26.1299991607666,87400.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,26.0,26.36000061035156,25.479999542236328,25.51000022888184,33700.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,26.020000457763672,26.200000762939453,25.79700088500977,26.01000022888184,37800.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,26.200000762939453,26.43000030517578,25.780000686645508,26.239999771118164,38100.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,26.31999969482422,26.31999969482422,25.600000381469727,25.600000381469727,39900.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,25.40999984741211,25.920000076293945,24.75,24.780000686645508,73900.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,24.8799991607666,25.40999984741211,24.270000457763672,24.32999992370605,95400.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,24.25,25.030000686645508,24.25,24.739999771118164,71000.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,25.07999992370605,25.530000686645508,23.93000030517578,23.940000534057617,52900.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,23.76000022888184,24.290000915527344,23.56999969482422,24.26000022888184,65400.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,24.40999984741211,24.950000762939453,24.25,24.440000534057617,67300.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,24.3799991607666,24.950000762939453,24.3799991607666,24.790000915527344,176600.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,24.790000915527344,24.790000915527344,23.799999237060547,24.01000022888184,175800.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,24.0,25.15999984741211,24.0,24.81999969482422,278500.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,24.71999931335449,25.520000457763672,24.3799991607666,24.809999465942383,104600.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,24.729999542236328,25.15900039672852,24.68000030517578,24.920000076293945,36300.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,24.82999992370605,26.200000762939453,24.82999992370605,25.690000534057617,142000.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,25.729999542236328,26.84000015258789,25.549999237060547,26.559999465942383,116600.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,26.649999618530277,26.649999618530277,25.8700008392334,25.940000534057617,55500.0,,,,,,,,,,
