Date,Open,High,Low,Close,Volume,"('Adj Close', 'BLD')","('Close', 'BLD')","('High', 'BLD')","('Low', 'BLD')","('Open', 'BLD')","('Volume', 'BLD')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,369.0,372.4500122070313,362.6600036621094,369.1099853515625,136800.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,359.2900085449219,359.5599975585937,351.92999267578125,355.3299865722656,261600.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,352.4100036621094,353.95001220703125,345.010009765625,347.5299987792969,384400.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,346.010009765625,354.739990234375,345.3999938964844,351.6099853515625,209100.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,357.6700134277344,359.0,352.7900085449219,357.20001220703125,239600.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,351.6300048828125,358.510009765625,351.6300048828125,358.3900146484375,253600.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,361.9100036621094,366.0450134277344,361.6499938964844,364.7099914550781,222500.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,362.2099914550781,370.2799987792969,359.7699890136719,369.7200012207031,244400.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,373.8399963378906,375.7200012207031,364.0750122070313,365.9800109863281,207200.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,363.1499938964844,368.125,359.3999938964844,367.8800048828125,244700.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,365.010009765625,367.6449890136719,361.7900085449219,364.260009765625,238500.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,369.2300109863281,374.1900024414063,366.9549865722656,371.1300048828125,181000.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,371.8200073242188,376.3200073242188,367.489990234375,373.260009765625,165300.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,377.010009765625,383.2300109863281,376.739990234375,383.0499877929688,273700.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,378.7099914550781,380.4700012207031,366.5899963378906,368.8599853515625,262000.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,373.9100036621094,375.7749938964844,359.2300109863281,361.2999877929688,224700.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,365.7900085449219,369.2999877929688,362.7850036621094,369.1900024414063,234300.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,367.0,372.510009765625,363.8999938964844,366.2300109863281,246900.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,367.3200073242188,375.510009765625,366.489990234375,375.4700012207031,410500.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,373.1199951171875,379.2099914550781,372.7999877929688,374.7999877929688,301800.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,371.6600036621094,380.0,368.4299926757813,369.1300048828125,150000.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,375.1600036621094,379.2300109863281,369.5899963378906,378.2099914550781,181400.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,370.55999755859375,383.3999938964844,370.0400085449219,381.4800109863281,177900.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,376.7999877929688,377.843994140625,365.4679870605469,369.6700134277344,137700.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,370.30999755859375,372.5299987792969,367.5899963378906,372.5199890136719,122200.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,377.2000122070313,382.2799987792969,373.739990234375,379.25,253700.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,379.9700012207031,391.7300109863281,379.1799926757813,390.9200134277344,217800.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,391.5499877929688,395.3949890136719,387.2699890136719,391.5400085449219,145500.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,395.6199951171875,403.3399963378906,393.5,399.8200073242188,170100.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,377.8299865722656,389.6300048828125,373.5299987792969,384.4700012207031,198200.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,390.7900085449219,393.0150146484375,382.0400085449219,391.4599914550781,261900.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,394.6400146484375,395.6900024414063,387.0,395.5499877929688,224100.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,390.989990234375,395.4299926757813,386.5799865722656,386.8599853515625,214900.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,380.3699951171875,383.9400024414063,374.4150085449219,383.6900024414063,254800.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,385.2300109863281,388.1000061035156,378.239990234375,382.0700073242188,223800.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,389.8299865722656,405.2000122070313,389.7000122070313,404.9800109863281,308700.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,406.5,414.1099853515625,405.5400085449219,411.3399963378906,281700.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,411.2999877929688,413.7900085449219,406.5899963378906,409.4200134277344,286800.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,413.6600036621094,414.3299865722656,402.4700012207031,413.1499938964844,295300.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,383.510009765625,400.8800048828125,383.510009765625,391.5299987792969,601800.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,393.8599853515625,402.6780090332031,392.364990234375,402.3800048828125,344700.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,396.8999938964844,411.4200134277344,396.1700134277344,410.6099853515625,378600.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,414.9400024414063,416.75,403.8399963378906,404.3599853515625,279500.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,404.75,412.8200073242188,399.1799926757813,401.8299865722656,310900.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,406.2099914550781,412.0899963378906,404.6799926757813,411.7300109863281,209200.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,416.55999755859375,421.75,416.1799926757813,417.9200134277344,335300.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,420.6600036621094,421.6199951171875,406.8800048828125,407.25,275600.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,406.7099914550781,406.7099914550781,394.635009765625,399.7200012207031,257900.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,399.8699951171875,408.4400024414063,397.3200073242188,405.7900085449219,193200.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,407.2999877929688,414.4200134277344,407.2999877929688,411.5,178400.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,413.2300109863281,414.5199890136719,402.0499877929688,408.9599914550781,364500.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,406.0199890136719,412.8399963378906,403.989990234375,409.7999877929688,642800.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,413.0400085449219,415.9599914550781,406.2799987792969,407.5,248200.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,408.0700073242188,415.3500061035156,406.3500061035156,411.0,289800.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,410.0,426.1799926757813,409.2650146484375,424.3800048828125,329800.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,431.05999755859375,441.3900146484375,430.0549926757813,439.1199951171875,265300.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,438.7699890136719,440.0,432.3299865722656,435.6000061035156,184800.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,433.8900146484375,441.1900024414063,433.8900146484375,435.3999938964844,233300.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,435.6600036621094,439.5199890136719,432.3299865722656,432.6099853515625,148600.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,436.3900146484375,438.489990234375,432.3299865722656,438.4700012207031,131000.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,438.2000122070313,443.0700073242188,437.0899963378906,440.7300109863281,164600.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,442.9299926757813,447.2049865722656,436.3999938964844,438.3500061035156,223200.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,427.4299926757813,435.7799987792969,422.5799865722656,433.1600036621094,243900.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,430.2999877929688,443.0400085449219,425.989990234375,441.7799987792969,245600.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,448.5,450.0,434.4150085449219,435.8800048828125,214200.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,437.6600036621094,447.5400085449219,437.4400024414063,446.9100036621094,190900.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,449.0,452.8699951171875,437.5,437.5199890136719,217400.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,440.1499938964844,440.1499938964844,424.239990234375,434.2699890136719,180500.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,413.5499877929688,426.1199951171875,411.5499877929688,419.6000061035156,214700.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,422.3500061035156,423.6199951171875,418.3200073242188,421.4500122070313,215900.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,417.7000122070313,422.1099853515625,413.5700073242188,418.0,224200.0,,,,,,,,,,
