Date,Open,High,Low,Close,Volume,"('Adj Close', 'PPBI')","('Close', 'PPBI')","('High', 'PPBI')","('Low', 'PPBI')","('Open', 'PPBI')","('Volume', 'PPBI')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,28.709999084472656,29.5,28.559999465942383,28.82999992370605,520600.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,28.56999969482422,28.57999992370605,27.81999969482422,27.8700008392334,459200.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,28.0,28.25,26.18000030517578,27.86000061035156,373100.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,27.600000381469727,28.190000534057617,27.290000915527344,27.82999992370605,406200.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,27.86000061035156,28.559999465942383,27.56999969482422,28.549999237060547,416200.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,27.989999771118164,28.43000030517578,27.8799991607666,28.21999931335449,323100.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,28.01000022888184,28.46999931335449,27.899999618530277,28.34000015258789,288800.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,28.0,28.06999969482422,27.3700008392334,27.96999931335449,321100.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,28.309999465942383,28.450000762939453,27.21999931335449,27.649999618530277,233300.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,27.100000381469727,27.6299991607666,27.01000022888184,27.309999465942383,300400.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,26.65999984741211,27.290000915527344,26.540000915527344,26.84000015258789,312200.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,27.059999465942383,27.170000076293945,26.709999084472656,27.030000686645508,301100.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,27.200000762939453,27.670000076293945,26.770000457763672,27.649999618530277,322600.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,28.01000022888184,28.51000022888184,27.81999969482422,28.489999771118164,529800.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,28.76000022888184,28.76000022888184,27.88999938964844,27.959999084472656,287400.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,28.26000022888184,28.549999237060547,27.8799991607666,28.020000457763672,335100.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,28.46999931335449,28.57999992370605,27.399999618530277,27.71999931335449,486000.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,27.979999542236328,28.26000022888184,27.649999618530277,27.989999771118164,993300.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,27.709999084472656,29.040000915527344,27.299999237060547,28.059999465942383,667400.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,27.459999084472656,27.799999237060547,26.84000015258789,27.030000686645508,650200.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,26.399999618530277,26.770000457763672,25.309999465942383,25.3700008392334,843700.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,25.68000030517578,25.799999237060547,24.100000381469727,25.18000030517578,760800.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,24.46999931335449,25.420000076293945,24.290000915527344,25.190000534057617,507800.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,24.739999771118164,24.899999618530277,24.209999084472656,24.6200008392334,598400.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,24.530000686645508,24.8799991607666,24.239999771118164,24.350000381469727,846100.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,24.36000061035156,24.459999084472656,23.68000030517578,24.21999931335449,678600.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,23.780000686645508,24.31999969482422,23.65999984741211,24.059999465942383,504300.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,24.1200008392334,24.43000030517578,23.51000022888184,24.36000061035156,401000.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,24.32999992370605,25.309999465942383,24.32999992370605,24.93000030517578,571500.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,23.780000686645508,24.049999237060547,22.96999931335449,23.5,982600.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,23.8700008392334,24.11000061035156,23.38999938964844,23.700000762939453,520800.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,23.950000762939453,25.479999542236328,23.950000762939453,25.31999969482422,549600.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,25.0,25.18000030517578,24.65999984741211,24.84000015258789,434900.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,24.46999931335449,25.0,24.229999542236328,24.26000022888184,490400.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,24.170000076293945,24.280000686645508,23.90999984741211,24.06999969482422,433000.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,23.959999084472656,24.190000534057617,23.56999969482422,23.82999992370605,394700.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,23.82999992370605,24.07999992370605,23.479999542236328,23.71999931335449,247900.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,23.59000015258789,23.76000022888184,23.01000022888184,23.26000022888184,499700.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,23.43000030517578,23.649999618530277,23.21999931335449,23.32999992370605,478500.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,23.040000915527344,23.13999938964844,22.600000381469727,22.63999938964844,481900.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,23.190000534057617,23.46999931335449,22.75,22.86000061035156,687000.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,22.709999084472656,22.989999771118164,22.13999938964844,22.989999771118164,466300.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,22.959999084472656,23.520000457763672,22.34000015258789,22.420000076293945,363600.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,22.309999465942383,23.61000061035156,22.100000381469727,23.46999931335449,964900.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,23.46999931335449,24.190000534057617,22.770000457763672,23.670000076293945,570800.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,24.170000076293945,24.270000457763672,23.690000534057617,23.799999237060547,360200.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,24.299999237060547,24.299999237060547,23.61000061035156,23.65999984741211,314600.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,23.479999542236328,23.82999992370605,23.420000076293945,23.649999618530277,379700.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,23.540000915527344,23.6200008392334,22.75,23.11000061035156,466000.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,23.25,23.440000534057617,23.06999969482422,23.200000762939453,426700.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,23.200000762939453,23.200000762939453,22.030000686645508,22.13999938964844,552400.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,22.07999992370605,22.799999237060547,22.07999992370605,22.61000061035156,3847700.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,22.600000381469727,22.850000381469727,22.32999992370605,22.350000381469727,390600.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,22.270000457763672,22.600000381469727,22.100000381469727,22.11000061035156,420600.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,21.920000076293945,23.43000030517578,21.920000076293945,23.21999931335449,484500.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,23.26000022888184,24.020000457763672,23.26000022888184,23.670000076293945,614200.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,23.690000534057617,23.799999237060547,22.8700008392334,22.96999931335449,385000.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,23.059999465942383,23.399999618530277,22.81999969482422,22.989999771118164,352300.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,23.399999618530277,23.420000076293945,22.940000534057617,22.950000762939453,351800.0,,,,,,,,,,
