Date,Open,High,Low,Close,Volume,"('Adj Close', 'STZ')","('Close', 'STZ')","('High', 'STZ')","('Low', 'STZ')","('Open', 'STZ')","('Volume', 'STZ')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,240.63999938964844,245.0500030517578,240.4900054931641,243.88999938964844,1250500.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,243.6499938964844,244.33999633789065,241.19000244140625,241.4199981689453,1609100.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,242.2400054931641,243.55999755859372,241.8600006103516,242.3300018310547,1331300.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,244.5,253.08999633789065,243.3000030517578,247.52999877929688,2633200.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,248.1499938964844,251.69000244140625,248.1499938964844,250.0,2083700.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,249.2700042724609,253.6000061035156,247.02999877929688,253.5399932861328,1449800.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,253.17999267578125,255.7899932861328,252.50999450683597,254.7700042724609,1846500.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,255.0,257.760009765625,254.3300018310547,257.4200134277344,1701000.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,258.32000732421875,260.29998779296875,257.45001220703125,258.29998779296875,1515300.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,259.6700134277344,259.9599914550781,255.22000122070312,255.3800048828125,1244800.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,254.42999267578125,255.6499938964844,252.44000244140625,252.66000366210935,1068600.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,251.55999755859372,254.4499969482422,251.3800048828125,253.6499938964844,699800.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,254.5,255.94000244140625,251.3300018310547,253.9499969482422,947900.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,254.3800048828125,255.3600006103516,251.52999877929688,251.6300048828125,828500.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,251.17999267578125,253.25,250.8999938964844,252.9900054931641,797000.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,252.0399932861328,252.8500061035156,247.2899932861328,247.41000366210935,1153400.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,248.6999969482422,250.2700042724609,248.25999450683597,250.2100067138672,797500.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,251.4199981689453,251.92999267578125,249.05999755859372,249.5,1078500.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,249.0,250.9600067138672,247.16000366210935,250.8000030517578,1473700.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,250.47000122070312,250.9900054931641,246.7100067138672,248.42999267578125,950500.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,248.25,248.5800018310547,243.8500061035156,245.0800018310547,1116300.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,245.5,252.67999267578125,244.47000122070312,252.67999267578125,1036400.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,252.1300048828125,252.1499938964844,248.57000732421875,250.58999633789065,1168300.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,248.83999633789065,249.9600067138672,246.55999755859372,247.05999755859372,1322300.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,246.9600067138672,249.6699981689453,246.00999450683597,248.6499938964844,1099200.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,245.8999938964844,246.7700042724609,241.1699981689453,244.4199981689453,994300.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,244.0,244.22999572753903,241.8000030517578,243.0500030517578,1138700.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,242.4499969482422,244.5200042724609,241.58999633789065,242.5500030517578,1219200.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,243.1699981689453,248.1199951171875,242.88999938964844,247.0800018310547,1365400.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,245.0500030517578,247.02999877929688,242.91000366210935,244.5800018310547,933500.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,244.55999755859372,244.88999938964844,242.3999938964844,243.6000061035156,667400.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,244.72000122070312,246.1499938964844,242.97999572753903,244.8999938964844,703600.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,243.9600067138672,246.08999633789065,242.1199951171875,243.83999633789065,834600.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,244.0399932861328,248.57000732421875,244.0399932861328,245.25999450683597,744100.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,245.75,247.47000122070312,244.47999572753903,245.6100006103516,603800.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,245.5800018310547,247.30999755859372,244.0500030517578,245.6999969482422,1154500.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,245.47000122070312,248.6000061035156,244.6100006103516,247.22999572753903,910900.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,247.0200042724609,248.3300018310547,245.6499938964844,246.82000732421875,1108300.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,246.25999450683597,248.19000244140625,244.83999633789065,247.08999633789065,1172500.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,247.07000732421875,247.5800018310547,245.1100006103516,247.44000244140625,948600.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,247.75,248.9600067138672,245.9499969482422,248.5200042724609,1938300.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,247.75,250.1999969482422,246.1100006103516,250.0,1559400.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,249.1499938964844,249.7100067138672,247.0,248.02999877929688,1212100.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,248.19000244140625,250.3699951171875,246.5200042724609,248.13999938964844,1221300.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,248.0,248.8699951171875,246.13999938964844,248.3999938964844,1178800.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,249.42999267578125,255.3699951171875,248.50999450683597,255.3000030517578,1342400.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,255.80999755859372,258.8699951171875,254.41000366210935,257.69000244140625,1920300.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,258.0,263.0599975585937,257.8299865722656,261.9800109863281,1418800.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,262.0,262.3900146484375,260.04998779296875,261.8599853515625,998400.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,263.6099853515625,265.239990234375,262.4599914550781,263.70001220703125,900000.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,262.239990234375,263.1600036621094,258.7799987792969,260.8299865722656,941900.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,259.0,267.8999938964844,259.0,267.6400146484375,2421200.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,267.0899963378906,267.739990234375,265.0899963378906,266.3500061035156,1176900.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,267.0,268.8099975585937,266.5,268.75,1183000.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,268.82000732421875,269.1700134277344,266.0599975585937,268.5,1264400.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,268.5,270.1600036621094,266.69000244140625,269.3500061035156,1016400.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,271.0,271.0,267.42999267578125,268.239990234375,664400.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,268.8599853515625,270.6099853515625,268.2099914550781,270.44000244140625,758600.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,271.07000732421875,271.07000732421875,268.3099975585937,269.2900085449219,878400.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,270.57000732421875,272.17999267578125,269.0599975585937,272.0400085449219,838700.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,272.3800048828125,273.0,269.7099914550781,271.760009765625,1144000.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,271.3500061035156,271.6300048828125,264.3500061035156,266.0,1420100.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,267.29998779296875,269.8599853515625,265.6700134277344,267.4100036621094,1258500.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,266.8399963378906,267.4800109863281,264.8299865722656,266.95001220703125,769200.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,268.0799865722656,268.32000732421875,263.2699890136719,264.3099975585937,1401800.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,264.239990234375,265.69000244140625,262.5400085449219,265.6300048828125,1247900.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,265.54998779296875,267.25,265.010009765625,266.0,968200.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,267.54998779296875,267.54998779296875,262.07000732421875,262.9700012207031,1203800.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,259.010009765625,265.3099975585937,258.1000061035156,264.9200134277344,2645200.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,271.0,274.8699951171875,264.0400085449219,268.3399963378906,4101200.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,269.510009765625,270.17999267578125,262.0799865722656,262.239990234375,1629300.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,265.2799987792969,265.2799987792969,257.19000244140625,258.5199890136719,1832700.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,257.95001220703125,259.2099914550781,253.41000366210935,257.7799987792969,1773800.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,259.2300109863281,259.2300109863281,257.0799865722656,257.3099975585937,1530500.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,257.82000732421875,260.9700012207031,257.5199890136719,258.67999267578125,1160800.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,259.4700012207031,263.5599975585937,259.2900085449219,260.70001220703125,1506600.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,261.5,261.79998779296875,259.3900146484375,259.739990234375,872800.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,259.4200134277344,262.2699890136719,258.92999267578125,261.6600036621094,1049900.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,259.6099853515625,261.989990234375,257.6400146484375,261.54998779296875,1075300.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,261.7900085449219,264.20001220703125,259.7799987792969,261.7099914550781,757600.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,261.1000061035156,262.0400085449219,259.92999267578125,260.0400085449219,700000.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,260.3599853515625,261.7200012207031,259.489990234375,261.19000244140625,573400.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,260.17999267578125,260.239990234375,252.9499969482422,253.4600067138672,1851100.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,252.5,257.260009765625,252.3999938964844,253.9499969482422,1009400.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,254.3600006103516,255.6999969482422,253.38999938964844,254.0800018310547,694200.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,255.0,256.6199951171875,253.50999450683597,256.0799865722656,735800.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,257.5400085449219,258.3800048828125,255.47999572753903,257.3099975585937,776100.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,259.6499938964844,260.6199951171875,256.5199890136719,258.489990234375,642400.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,258.8699951171875,259.79998779296875,257.739990234375,258.3599853515625,407800.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,258.6000061035156,261.2099914550781,258.57000732421875,260.70001220703125,443800.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,260.8900146484375,263.0,260.2099914550781,261.95001220703125,503200.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,262.6099853515625,263.3299865722656,258.5,258.7699890136719,883600.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,259.2300109863281,259.6499938964844,251.58999633789065,253.9900054931641,1168600.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,253.9900054931641,255.08999633789065,251.8800048828125,252.2899932861328,1069900.0,,,,,,,,,,
2024-05-15 20:00:00-04:00,252.8600006103516,257.0899963378906,252.3800048828125,255.38999938964844,1326200.0,,,,,,,,,,
2024-05-16 20:00:00-04:00,255.5399932861328,256.760009765625,252.8500061035156,255.42999267578125,1422000.0,,,,,,,,,,
2024-05-19 20:00:00-04:00,255.5200042724609,255.5200042724609,249.2700042724609,250.55999755859372,850900.0,,,,,,,,,,
2024-05-20 20:00:00-04:00,250.8500061035156,251.47000122070312,248.9600067138672,250.97999572753903,837400.0,,,,,,,,,,
2024-05-21 20:00:00-04:00,250.32000732421875,250.7700042724609,248.3999938964844,248.94000244140625,799400.0,,,,,,,,,,
2024-05-22 20:00:00-04:00,247.72000122070312,248.8000030517578,244.1499938964844,245.1199951171875,1282100.0,,,,,,,,,,
2024-05-23 20:00:00-04:00,246.72999572753903,250.52999877929688,245.19000244140625,248.50999450683597,1504000.0,,,,,,,,,,
2024-05-27 20:00:00-04:00,247.72000122070312,248.4900054931641,244.69000244140625,245.4900054931641,1132000.0,,,,,,,,,,
2024-05-28 20:00:00-04:00,243.5500030517578,246.5800018310547,243.0399932861328,243.97000122070312,1065400.0,,,,,,,,,,
2024-05-29 20:00:00-04:00,243.97000122070312,248.47999572753903,243.25,246.58999633789065,1433300.0,,,,,,,,,,
2024-05-30 20:00:00-04:00,247.08999633789065,250.5500030517578,244.19000244140625,250.22999572753903,1901500.0,,,,,,,,,,
2024-06-02 20:00:00-04:00,248.02999877929688,251.8000030517578,246.7100067138672,250.32000732421875,1126100.0,,,,,,,,,,
2024-06-03 20:00:00-04:00,249.8999938964844,251.3699951171875,248.69000244140625,250.33999633789065,1387800.0,,,,,,,,,,
2024-06-04 20:00:00-04:00,250.5399932861328,251.57000732421875,247.55999755859372,250.02999877929688,914600.0,,,,,,,,,,
2024-06-05 20:00:00-04:00,249.9900054931641,251.4600067138672,249.17999267578125,250.1100006103516,761000.0,,,,,,,,,,
2024-06-06 20:00:00-04:00,249.0,252.5800018310547,248.82000732421875,250.92999267578125,1230900.0,,,,,,,,,,
2024-06-09 20:00:00-04:00,250.08999633789065,253.2700042724609,249.7899932861328,251.67999267578125,1211300.0,,,,,,,,,,
2024-06-10 20:00:00-04:00,250.5800018310547,251.0500030517578,247.25999450683597,251.02999877929688,1111200.0,,,,,,,,,,
2024-06-11 20:00:00-04:00,253.25999450683597,253.8999938964844,248.32000732421875,252.50999450683597,1453600.0,,,,,,,,,,
2024-06-12 20:00:00-04:00,252.0200042724609,254.77999877929688,251.1100006103516,254.6199951171875,1324700.0,,,,,,,,,,
2024-06-13 20:00:00-04:00,253.8699951171875,254.44000244140625,251.5399932861328,253.5,714100.0,,,,,,,,,,
2024-06-16 20:00:00-04:00,252.91000366210935,264.0799865722656,252.91000366210935,262.3399963378906,1574900.0,,,,,,,,,,
2024-06-17 20:00:00-04:00,263.0,264.3900146484375,260.8299865722656,263.6499938964844,950300.0,,,,,,,,,,
2024-06-19 20:00:00-04:00,261.79998779296875,264.5199890136719,260.25,262.8299865722656,1021000.0,,,,,,,,,,
2024-06-20 20:00:00-04:00,263.45001220703125,263.5899963378906,260.92999267578125,263.5,1387100.0,,,,,,,,,,
2024-06-23 20:00:00-04:00,263.1600036621094,265.70001220703125,262.0799865722656,265.1300048828125,1087900.0,,,,,,,,,,
2024-06-24 20:00:00-04:00,263.7200012207031,265.69000244140625,260.489990234375,261.67999267578125,966400.0,,,,,,,,,,
2024-06-25 20:00:00-04:00,260.2799987792969,262.95001220703125,259.739990234375,261.07000732421875,790900.0,,,,,,,,,,
2024-06-26 20:00:00-04:00,261.19000244140625,261.4100036621094,254.7100067138672,255.91000366210935,1136500.0,,,,,,,,,,
2024-06-27 20:00:00-04:00,256.17999267578125,257.57000732421875,254.67999267578125,257.2799987792969,1518600.0,,,,,,,,,,
2024-06-30 20:00:00-04:00,258.5400085449219,259.8500061035156,255.55999755859372,256.2900085449219,981000.0,,,,,,,,,,
2024-07-01 20:00:00-04:00,256.2200012207031,259.29998779296875,254.3600006103516,258.94000244140625,1868600.0,,,,,,,,,,
2024-07-02 20:00:00-04:00,263.8099975585937,264.239990234375,248.0,250.3699951171875,2670300.0,,,,,,,,,,
