Date,Open,High,Low,Close,Volume,"('Adj Close', 'PRVA')","('Close', 'PRVA')","('High', 'PRVA')","('Low', 'PRVA')","('Open', 'PRVA')","('Volume', 'PRVA')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,22.809999465942383,24.049999237060547,22.61000061035156,23.709999084472656,508500.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,23.540000915527344,23.57999992370605,21.75,22.18000030517578,678800.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,22.290000915527344,22.395000457763672,21.8700008392334,21.90999984741211,897200.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,21.18000030517578,21.815000534057617,20.270000457763672,21.290000915527344,1127400.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,21.239999771118164,22.86000061035156,21.07999992370605,22.81999969482422,832100.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,22.549999237060547,23.780000686645508,22.420000076293945,22.8700008392334,1034500.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,22.88999938964844,23.01000022888184,22.020000457763672,22.229999542236328,706600.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,22.020000457763672,22.209999084472656,21.3799991607666,21.809999465942383,983700.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,22.049999237060547,22.049999237060547,21.0,21.25,714800.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,20.940000534057617,21.530000686645508,20.280000686645508,21.40999984741211,879000.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,20.959999084472656,21.43000030517578,20.489999771118164,20.920000076293945,566900.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,21.040000915527344,21.040000915527344,19.56999969482422,20.46999931335449,1326100.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,20.549999237060547,20.850000381469727,19.93000030517578,20.82999992370605,608800.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,21.020000457763672,21.989999771118164,21.020000457763672,21.82999992370605,989500.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,22.25,22.475000381469727,21.674999237060547,22.32999992370605,744800.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,22.68000030517578,23.11000061035156,22.3799991607666,22.76000022888184,1031500.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,23.030000686645508,23.239999771118164,21.975000381469727,22.729999542236328,1497700.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,22.799999237060547,23.030000686645508,22.61000061035156,22.84000015258789,588300.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,22.450000762939453,22.56999969482422,20.59000015258789,21.549999237060547,3092200.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,21.3799991607666,21.68000030517578,19.38999938964844,20.309999465942383,3007400.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,20.309999465942383,20.8799991607666,19.979999542236328,20.15999984741211,1384600.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,20.190000534057617,20.709999084472656,19.8700008392334,20.530000686645508,960300.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,20.31999969482422,20.96999931335449,20.209999084472656,20.690000534057617,625100.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,20.32999992370605,20.51000022888184,19.270000457763672,19.309999465942383,1120300.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,19.200000762939453,20.104999542236328,19.174999237060547,20.0,675200.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,20.020000457763672,20.020000457763672,19.520000457763672,19.809999465942383,601400.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,19.809999465942383,20.850000381469727,19.71999931335449,20.299999237060547,846700.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,20.32999992370605,20.95499992370605,20.229999542236328,20.88999938964844,550500.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,20.920000076293945,21.780000686645508,20.920000076293945,21.6299991607666,1032800.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,20.65999984741211,21.280000686645508,20.1299991607666,20.3700008392334,640100.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,20.81999969482422,21.520000457763672,20.670000076293945,21.270000457763672,655800.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,21.46999931335449,22.030000686645508,21.309999465942383,21.600000381469727,727400.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,21.3799991607666,21.8799991607666,20.88999938964844,20.93000030517578,677500.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,20.459999084472656,20.84000015258789,20.25,20.68000030517578,551200.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,20.479999542236328,20.545000076293945,19.8799991607666,20.43000030517578,629400.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,19.799999237060547,20.2549991607666,19.5,19.799999237060547,1676200.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,19.57999992370605,19.920000076293945,19.239999771118164,19.489999771118164,1220100.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,19.690000534057617,20.209999084472656,19.59000015258789,20.0,1769900.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,20.809999465942383,21.96999931335449,19.600000381469727,21.950000762939453,2624300.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,21.15999984741211,22.56999969482422,21.15999984741211,21.8799991607666,1745000.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,22.239999771118164,22.450000762939453,21.84499931335449,22.31999969482422,1294700.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,22.299999237060547,22.65999984741211,22.024999618530277,22.31999969482422,1207400.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,22.25,22.56999969482422,21.63999938964844,21.8799991607666,909100.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,21.36000061035156,21.86000061035156,21.059999465942383,21.07999992370605,871100.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,21.020000457763672,21.604999542236328,21.020000457763672,21.5,559900.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,21.600000381469727,22.84000015258789,21.530000686645508,22.32999992370605,808100.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,22.549999237060547,23.149999618530277,22.489999771118164,22.920000076293945,872400.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,22.780000686645508,23.030000686645508,22.38999938964844,22.489999771118164,519300.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,22.420000076293945,22.549999237060547,21.540000915527344,21.63999938964844,927000.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,21.559999465942383,21.81999969482422,20.6200008392334,20.71999931335449,781800.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,20.57999992370605,20.90999984741211,20.209999084472656,20.420000076293945,600000.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,20.209999084472656,20.770000457763672,20.01000022888184,20.34000015258789,1494000.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,20.299999237060547,20.309999465942383,19.799999237060547,20.13999938964844,967800.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,20.09000015258789,21.18000030517578,19.76000022888184,20.8799991607666,595200.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,20.809999465942383,21.270000457763672,20.48500061035156,20.899999618530277,466200.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,20.96999931335449,21.01000022888184,19.780000686645508,19.959999084472656,928700.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,19.959999084472656,20.31999969482422,19.59000015258789,19.61000061035156,516000.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,19.600000381469727,19.86000061035156,19.030000686645508,19.09000015258789,594800.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,19.270000457763672,19.36000061035156,18.540000915527344,18.96999931335449,1077900.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,19.1200008392334,19.63999938964844,19.01499938964844,19.549999237060547,686800.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,19.479999542236328,20.36000061035156,19.479999542236328,19.59000015258789,1126100.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,19.6299991607666,19.65999984741211,18.71999931335449,19.01000022888184,676400.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,18.36000061035156,18.450000762939453,17.540000915527344,18.100000381469727,1564600.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,17.940000534057617,18.709999084472656,17.739999771118164,18.25,658300.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,18.450000762939453,18.739999771118164,18.200000762939453,18.3799991607666,762100.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,18.149999618530277,18.625,17.700000762939453,18.56999969482422,652300.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,18.700000762939453,18.8799991607666,18.450000762939453,18.65999984741211,718900.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,18.86000061035156,19.38999938964844,18.799999237060547,19.3799991607666,654800.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,18.670000076293945,19.040000915527344,18.40999984741211,18.600000381469727,607900.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,18.739999771118164,18.86000061035156,18.13500022888184,18.34000015258789,822600.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,18.13999938964844,18.63999938964844,18.049999237060547,18.540000915527344,759100.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,18.61000061035156,18.61000061035156,17.850000381469727,18.350000381469727,1215900.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,18.290000915527344,18.36000061035156,17.649999618530273,17.690000534057617,1000100.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,17.799999237060547,18.170000076293945,17.600000381469727,17.850000381469727,955800.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,17.8700008392334,18.040000915527344,17.559999465942383,17.81999969482422,752800.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,17.75,18.13999938964844,17.735000610351562,18.07999992370605,990300.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,18.459999084472656,18.489999771118164,17.90999984741211,18.049999237060547,656100.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,18.09000015258789,19.020000457763672,17.850000381469727,18.799999237060547,852700.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,18.670000076293945,18.670000076293945,18.07999992370605,18.170000076293945,1024900.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,18.040000915527344,18.11000061035156,17.59000015258789,17.989999771118164,837600.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,18.010000228881836,18.415000915527344,17.950000762939453,18.26000022888184,582600.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,18.32999992370605,18.76000022888184,18.32999992370605,18.649999618530277,646000.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,18.399999618530277,18.65999984741211,18.149999618530277,18.399999618530277,790600.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,18.170000076293945,18.565000534057617,17.725000381469727,18.030000686645508,638200.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,18.34000015258789,18.59000015258789,17.940000534057617,18.40999984741211,782200.0,,,,,,,,,,
