Date,Open,High,Low,Close,Volume,"('Adj Close', 'IPI')","('Close', 'IPI')","('High', 'IPI')","('Low', 'IPI')","('Open', 'IPI')","('Volume', 'IPI')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,23.63999938964844,24.649999618530277,23.51000022888184,23.8799991607666,102600.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,23.61000061035156,23.61000061035156,22.57999992370605,22.649999618530277,119300.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,22.670000076293945,22.670000076293945,21.6200008392334,21.6299991607666,98800.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,21.5,21.82999992370605,21.13999938964844,21.3799991607666,161000.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,21.1299991607666,21.280000686645508,20.65999984741211,21.1299991607666,83300.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,20.88999938964844,20.899999618530277,20.190000534057617,20.3799991607666,107900.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,20.290000915527344,20.670000076293945,20.0,20.38999938964844,87400.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,20.270000457763672,20.489999771118164,19.90999984741211,20.26000022888184,74900.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,20.63999938964844,20.770000457763672,19.899999618530277,20.1200008392334,86000.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,19.96999931335449,20.21999931335449,19.350000381469727,19.3799991607666,106900.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,19.11000061035156,19.3799991607666,18.88999938964844,19.13999938964844,122600.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,19.290000915527344,19.3700008392334,18.90999984741211,19.15999984741211,108400.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,19.229999542236328,19.459999084472656,18.809999465942383,19.43000030517578,117800.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,19.530000686645508,20.100000381469727,19.40999984741211,19.700000762939453,79400.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,20.07999992370605,20.36000061035156,19.56999969482422,19.59000015258789,97300.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,20.18000030517578,20.18000030517578,19.399999618530277,19.82999992370605,89500.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,20.229999542236328,20.31999969482422,19.61000061035156,19.959999084472656,78700.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,20.13999938964844,20.40999984741211,19.84000015258789,19.920000076293945,52700.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,19.88999938964844,20.200000762939453,19.59000015258789,20.149999618530277,89000.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,19.899999618530277,20.030000686645508,19.549999237060547,19.549999237060547,52800.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,19.3799991607666,19.459999084472656,18.36000061035156,18.399999618530277,172500.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,18.76000022888184,18.940000534057617,18.239999771118164,18.709999084472656,96200.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,18.299999237060547,18.479999542236328,18.059999465942383,18.34000015258789,117900.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,18.149999618530277,18.239999771118164,17.559999465942383,17.940000534057617,136400.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,17.770000457763672,18.32999992370605,17.770000457763672,17.899999618530273,125200.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,17.950000762939453,17.959999084472656,17.520000457763672,17.850000381469727,147100.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,17.75,18.040000915527344,17.649999618530273,17.81999969482422,123400.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,17.790000915527344,18.799999237060547,17.790000915527344,18.6200008392334,189500.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,18.59000015258789,19.670000076293945,18.59000015258789,19.36000061035156,117100.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,18.670000076293945,19.1299991607666,18.549999237060547,19.049999237060547,267600.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,19.420000076293945,19.479999542236328,18.899999618530277,19.3700008392334,112400.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,19.51000022888184,20.350000381469727,19.51000022888184,19.989999771118164,129000.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,19.780000686645508,20.450000762939453,19.5,20.26000022888184,98400.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,19.88999938964844,20.31999969482422,19.8700008392334,20.15999984741211,109900.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,20.11000061035156,20.57999992370605,19.899999618530277,20.36000061035156,107000.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,20.36000061035156,20.899999618530277,20.049999237060547,20.46999931335449,101500.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,20.38999938964844,20.649999618530277,20.1200008392334,20.559999465942383,90900.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,20.299999237060547,20.700000762939453,20.270000457763672,20.68000030517578,68600.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,20.950000762939453,21.3799991607666,20.84000015258789,21.059999465942383,71900.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,20.770000457763672,21.32999992370605,20.75,21.06999969482422,109400.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,21.350000381469727,21.459999084472656,20.8700008392334,21.07999992370605,95300.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,21.26000022888184,21.32999992370605,20.989999771118164,21.06999969482422,73100.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,21.0,21.270000457763672,20.920000076293945,21.09000015258789,92100.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,20.809999465942383,21.270000457763672,20.739999771118164,21.13999938964844,127300.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,21.350000381469727,21.549999237060547,21.18000030517578,21.399999618530277,103600.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,21.149999618530277,23.26000022888184,21.149999618530277,22.649999618530277,200200.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,22.01000022888184,22.290000915527344,19.71999931335449,20.209999084472656,362800.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,20.040000915527344,20.459999084472656,20.01000022888184,20.25,158100.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,20.190000534057617,20.34000015258789,19.850000381469727,19.979999542236328,174000.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,19.84000015258789,20.40999984741211,19.15999984741211,19.239999771118164,162600.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,19.13999938964844,19.13999938964844,18.31999969482422,18.51000022888184,113800.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,18.459999084472656,19.600000381469727,18.350000381469727,19.3700008392334,208900.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,19.38999938964844,19.940000534057617,19.1200008392334,19.540000915527344,86200.0,,,,,,,,,,
